2730 2730
150 74 2.0
150 150 7.0
159 2040 1.0
159 82 1.0
159 2288 3.0
159 2290 5.0
159 2496 1.0
159 1245 1.0
159 2483 5.0
159 2289 8.0
159 159 12.0
165 2686 1.0
165 2359 1.0
165 362 1.0
165 1134 2.0
165 165 9.0
166 166 1.0
167 167 2.0
169 169 1.0
172 2317 1.0
172 2297 1.0
172 2551 2.0
172 2550 3.0
172 350 2.0
172 172 5.0
184 1245 1.0
184 184 1.0
185 1613 1.0
185 2278 1.0
185 2178 2.0
185 185 2.0
192 2287 1.0
192 2222 1.0
192 1801 1.0
192 1293 1.0
192 904 1.0
192 192 3.0
195 1949 1.0
195 2419 1.0
195 624 1.0
195 195 7.0
201 2572 1.0
201 2385 1.0
201 2384 1.0
201 1386 1.0
201 2521 1.0
201 1321 1.0
201 201 4.0
203 203 1.0
204 1677 1.0
204 2467 2.0
204 204 2.0
206 1968 1.0
206 206 1.0
207 2012 1.0
207 1322 1.0
207 2612 1.0
207 207 2.0
210 2630 2.0
210 2381 1.0
210 373 2.0
210 2627 2.0
210 2626 2.0
210 2625 2.0
210 1278 1.0
210 2620 3.0
210 2619 3.0
210 2614 5.0
210 1090 2.0
210 1945 3.0
210 210 11.0
211 2349 1.0
211 2100 1.0
211 211 3.0
211 29 1.0
217 217 2.0
218 865 1.0
218 2427 2.0
218 2420 3.0
218 218 6.0
221 223 1.0
221 221 1.0
223 221 1.0
223 223 2.0
227 2486 1.0
227 227 1.0
228 228 1.0
232 233 1.0
232 232 1.0
233 233 1.0
233 232 1.0
235 2646 1.0
235 2645 1.0
235 758 1.0
235 235 1.0
236 2124 1.0
236 590 1.0
236 150 1.0
236 58 1.0
236 236 2.0
237 1292 2.0
237 2616 3.0
237 2239 1.0
237 237 7.0
238 1627 1.0
238 577 1.0
238 576 1.0
238 264 1.0
238 2240 1.0
238 560 1.0
238 238 3.0
240 1493 1.0
240 919 1.0
240 240 1.0
241 241 2.0
242 2538 1.0
242 242 1.0
244 2672 2.0
244 590 1.0
244 244 3.0
246 2639 1.0
246 1295 1.0
246 246 4.0
247 2443 1.0
247 518 1.0
247 2492 2.0
247 247 3.0
257 993 1.0
257 257 2.0
259 1170 1.0
259 1960 1.0
259 259 6.0
260 2687 1.0
260 260 2.0
261 261 1.0
262 262 1.0
263 1690 1.0
263 2127 1.0
263 1984 1.0
263 936 1.0
263 263 3.0
264 2473 1.0
264 565 1.0
264 2445 2.0
264 2139 2.0
264 2138 1.0
264 1902 2.0
264 518 1.0
264 577 1.0
264 576 1.0
264 264 7.0
264 238 1.0
266 943 3.0
266 266 3.0
271 663 1.0
271 271 1.0
275 1702 1.0
275 275 1.0
278 1982 1.0
278 278 3.0
281 2593 1.0
281 2624 2.0
281 2623 2.0
281 2594 1.0
281 281 2.0
281 98 2.0
284 590 1.0
284 301 1.0
284 599 1.0
284 540 1.0
284 2393 1.0
284 1972 1.0
284 811 1.0
284 439 1.0
284 284 4.0
295 295 1.0
299 2350 1.0
299 1079 1.0
299 2588 1.0
299 299 2.0
301 590 1.0
301 301 1.0
301 284 1.0
302 2724 1.0
302 2607 1.0
302 302 1.0
303 1673 1.0
303 303 1.0
307 2555 1.0
307 1870 1.0
307 307 2.0
328 328 1.0
329 2320 1.0
329 1373 1.0
329 2308 1.0
329 70 2.0
329 2700 1.0
329 2435 1.0
329 666 1.0
329 488 1.0
329 2069 1.0
329 1933 1.0
329 329 4.0
329 82 1.0
332 2578 2.0
332 332 2.0
332 70 2.0
336 1973 1.0
336 811 1.0
336 1964 3.0
336 1401 3.0
336 1959 2.0
336 336 5.0
337 337 1.0
339 339 1.0
340 2475 1.0
340 2107 1.0
340 1689 1.0
340 1638 1.0
340 551 1.0
340 2331 1.0
340 2330 1.0
340 2329 1.0
340 340 2.0
344 344 2.0
344 150 2.0
344 74 2.0
346 346 1.0
347 1905 1.0
347 2689 1.0
347 2680 2.0
347 2034 2.0
347 2675 1.0
347 2549 1.0
347 2159 1.0
347 2077 1.0
347 1672 1.0
347 1339 1.0
347 1589 2.0
347 1508 1.0
347 1320 1.0
347 1989 1.0
347 2272 3.0
347 1613 3.0
347 347 12.0
350 2551 2.0
350 2550 2.0
350 350 2.0
350 172 2.0
358 2574 2.0
358 358 2.0
360 2129 1.0
360 20 1.0
360 1009 1.0
360 1097 1.0
360 955 1.0
360 784 1.0
360 360 3.0
361 2664 1.0
361 710 1.0
361 361 1.0
362 362 1.0
362 165 1.0
366 2177 2.0
366 366 2.0
369 438 1.0
369 369 3.0
370 2109 1.0
370 434 1.0
370 370 1.0
372 372 1.0
373 2630 2.0
373 2381 1.0
373 373 3.0
373 210 2.0
374 1985 1.0
374 1701 1.0
374 374 1.0
375 375 1.0
377 2516 3.0
377 2515 1.0
377 721 1.0
377 377 3.0
382 382 1.0
388 1976 1.0
388 2408 1.0
388 2407 1.0
388 388 3.0
389 418 1.0
389 389 1.0
390 390 1.0
392 392 1.0
396 2541 1.0
396 1669 1.0
396 396 1.0
397 2714 1.0
397 1876 1.0
397 2682 1.0
397 2681 1.0
397 2552 1.0
397 397 2.0
398 398 1.0
400 1335 1.0
400 400 2.0
401 2708 1.0
401 401 1.0
404 2561 1.0
404 2545 1.0
404 1665 1.0
404 786 1.0
404 404 1.0
405 2668 1.0
405 406 1.0
405 1702 1.0
405 1418 1.0
405 484 1.0
405 405 2.0
406 2668 1.0
406 406 1.0
406 405 1.0
412 487 1.0
412 412 1.0
414 2403 1.0
414 2109 1.0
414 1877 1.0
414 414 2.0
418 2037 1.0
418 389 1.0
418 794 1.0
418 418 3.0
419 1082 1.0
419 110 1.0
419 419 4.0
420 2213 1.0
420 541 1.0
420 1799 1.0
420 1764 1.0
420 39 1.0
420 2598 1.0
420 1874 1.0
420 1309 2.0
420 420 3.0
421 1793 1.0
421 2727 2.0
421 1948 2.0
421 1947 2.0
421 1800 1.0
421 421 3.0
424 2113 1.0
424 2012 1.0
424 424 1.0
424 60 1.0
426 426 1.0
427 427 1.0
430 430 1.0
432 1902 1.0
432 432 1.0
433 1872 1.0
433 433 1.0
434 2109 1.0
434 434 1.0
434 370 1.0
438 2720 1.0
438 438 2.0
438 369 1.0
439 2206 1.0
439 1942 1.0
439 2397 1.0
439 2641 3.0
439 1715 3.0
439 2621 2.0
439 1699 2.0
439 1972 1.0
439 811 1.0
439 284 1.0
439 2131 1.0
439 439 9.0
455 455 1.0
465 465 1.0
475 475 2.0
480 480 1.0
484 2729 1.0
484 1702 2.0
484 1418 1.0
484 405 1.0
484 2575 2.0
484 484 4.0
486 2273 1.0
486 2584 2.0
486 2249 1.0
486 486 3.0
487 487 1.0
487 412 1.0
488 1986 1.0
488 2716 2.0
488 2084 3.0
488 2706 2.0
488 2705 2.0
488 2198 2.0
488 2197 2.0
488 2196 2.0
488 2195 2.0
488 2702 3.0
488 1710 2.0
488 2700 2.0
488 2435 2.0
488 666 1.0
488 488 9.0
488 329 1.0
491 2450 1.0
491 491 3.0
492 1698 1.0
492 492 1.0
493 493 1.0
500 500 1.0
508 2385 1.0
508 508 2.0
510 727 1.0
510 2504 2.0
510 1349 2.0
510 728 2.0
510 510 2.0
518 247 1.0
518 23 1.0
518 1902 3.0
518 264 1.0
518 2443 2.0
518 518 5.0
521 102 1.0
521 521 2.0
522 522 1.0
530 530 2.0
533 533 1.0
539 1802 1.0
539 539 1.0
540 599 1.0
540 284 1.0
540 540 3.0
541 420 1.0
541 2213 2.0
541 2722 1.0
541 1949 1.0
541 541 3.0
543 1106 1.0
543 2703 1.0
543 1976 1.0
543 543 2.0
550 2168 1.0
550 713 1.0
550 2454 2.0
550 550 3.0
551 2336 1.0
551 340 1.0
551 2587 2.0
551 2586 2.0
551 1335 2.0
551 1638 2.0
551 2476 1.0
551 2475 2.0
551 2107 2.0
551 1689 2.0
551 551 8.0
552 552 1.0
554 2437 1.0
554 554 1.0
555 555 2.0
560 2240 1.0
560 560 1.0
560 238 1.0
561 1258 1.0
561 2657 3.0
561 562 3.0
561 561 5.0
562 1258 1.0
562 2657 3.0
562 562 3.0
562 561 3.0
563 1109 1.0
563 892 1.0
563 2500 2.0
563 2499 2.0
563 1592 1.0
563 563 5.0
564 1903 1.0
564 28 1.0
564 2461 1.0
564 1588 1.0
564 904 1.0
564 564 2.0
565 2473 2.0
565 565 2.0
565 264 1.0
568 2683 1.0
568 1116 1.0
568 568 1.0
569 569 1.0
571 571 1.0
574 574 2.0
576 1752 1.0
576 577 2.0
576 576 2.0
576 264 1.0
576 238 1.0
577 1752 1.0
577 577 2.0
577 576 2.0
577 264 1.0
577 238 1.0
578 2474 2.0
578 578 2.0
580 580 1.0
584 584 5.0
585 2156 1.0
585 585 1.0
586 2469 1.0
586 586 1.0
590 301 1.0
590 284 1.0
590 2599 1.0
590 2361 1.0
590 1680 1.0
590 2124 1.0
590 236 1.0
590 150 1.0
590 58 1.0
590 2672 1.0
590 244 1.0
590 590 7.0
591 591 1.0
592 592 2.0
593 593 1.0
595 595 1.0
596 2434 1.0
596 1602 1.0
596 2494 2.0
596 1850 1.0
596 1835 1.0
596 1598 2.0
596 1519 1.0
596 1599 2.0
596 596 6.0
599 599 1.0
599 540 1.0
599 284 1.0
603 692 1.0
603 603 1.0
606 606 1.0
620 1179 1.0
620 2356 1.0
620 759 1.0
620 620 5.0
624 195 1.0
624 2595 1.0
624 1949 1.0
624 624 2.0
626 2643 1.0
626 626 1.0
629 629 1.0
630 630 2.0
633 2595 1.0
633 1435 1.0
633 633 1.0
639 788 1.0
639 639 1.0
660 2052 2.0
660 660 2.0
663 663 1.0
663 271 1.0
666 2700 1.0
666 2435 1.0
666 666 1.0
666 488 1.0
666 329 1.0
668 668 1.0
669 692 2.0
669 669 2.0
671 2424 1.0
671 671 1.0
672 672 1.0
681 2485 1.0
681 1634 1.0
681 681 1.0
683 2661 1.0
683 683 1.0
685 685 1.0
687 687 1.0
688 2472 2.0
688 2203 2.0
688 688 2.0
689 2444 1.0
689 689 2.0
692 603 1.0
692 692 3.0
692 669 2.0
693 693 1.0
697 2694 1.0
697 697 2.0
701 2517 1.0
701 2275 1.0
701 2442 1.0
701 1595 1.0
701 701 3.0
708 2684 1.0
708 2505 3.0
708 2491 5.0
708 708 5.0
710 2664 1.0
710 710 1.0
710 361 1.0
713 550 1.0
713 2243 1.0
713 2168 2.0
713 713 4.0
714 714 1.0
721 2516 1.0
721 2515 1.0
721 377 1.0
721 721 2.0
724 1994 1.0
724 2298 1.0
724 2540 2.0
724 1938 3.0
724 724 3.0
725 725 1.0
727 2363 1.0
727 2504 1.0
727 1349 1.0
727 728 1.0
727 510 1.0
727 2477 1.0
727 2364 1.0
727 727 4.0
728 727 1.0
728 2504 2.0
728 1349 2.0
728 728 2.0
728 510 2.0
731 2537 1.0
731 1921 1.0
731 1402 1.0
731 731 1.0
746 746 1.0
747 747 3.0
749 1953 1.0
749 2207 1.0
749 2116 1.0
749 1093 1.0
749 749 4.0
756 756 1.0
758 2646 1.0
758 2645 1.0
758 235 1.0
758 2387 1.0
758 2386 1.0
758 1644 1.0
758 758 3.0
759 759 1.0
759 620 1.0
761 1453 1.0
761 2014 1.0
761 2635 1.0
761 1949 3.0
761 769 1.0
761 761 5.0
763 2638 1.0
763 763 1.0
763 19 1.0
764 1848 1.0
764 2589 2.0
764 1028 1.0
764 764 2.0
765 2013 2.0
765 765 2.0
766 2513 1.0
766 2322 1.0
766 766 1.0
769 794 1.0
769 2416 1.0
769 1949 2.0
769 769 4.0
769 761 1.0
772 1157 1.0
772 772 1.0
781 781 1.0
784 1268 1.0
784 360 1.0
784 1097 2.0
784 955 2.0
784 784 3.0
786 2075 1.0
786 404 1.0
786 1665 2.0
786 2561 2.0
786 2311 1.0
786 2546 2.0
786 2545 4.0
786 1311 1.0
786 786 5.0
788 788 1.0
788 639 1.0
794 769 1.0
794 794 2.0
794 418 1.0
797 2633 1.0
797 1949 1.0
797 2717 1.0
797 2081 1.0
797 1699 1.0
797 88 1.0
797 2208 2.0
797 1697 1.0
797 1668 1.0
797 1176 1.0
797 797 3.0
804 2617 1.0
804 804 1.0
808 2717 1.0
808 808 1.0
810 811 1.0
810 2591 1.0
810 810 2.0
810 98 1.0
810 49 1.0
811 810 1.0
811 103 1.0
811 1959 1.0
811 1401 1.0
811 336 1.0
811 1112 1.0
811 1972 1.0
811 811 5.0
811 439 1.0
811 284 1.0
816 816 1.0
817 817 1.0
857 2153 1.0
857 2145 2.0
857 857 2.0
858 2649 1.0
858 892 1.0
858 2667 1.0
858 953 1.0
858 861 1.0
858 860 1.0
858 858 4.0
860 861 1.0
860 860 1.0
860 858 1.0
861 861 2.0
861 860 1.0
861 858 1.0
865 2661 1.0
865 1726 1.0
865 1519 2.0
865 23 1.0
865 2427 1.0
865 2420 1.0
865 218 1.0
865 865 5.0
876 2470 1.0
876 2468 1.0
876 2162 3.0
876 1153 1.0
876 2463 1.0
876 1127 1.0
876 876 4.0
883 2124 1.0
883 1132 1.0
883 883 1.0
885 885 2.0
887 887 1.0
891 892 1.0
891 891 1.0
892 2649 1.0
892 858 1.0
892 891 1.0
892 2500 1.0
892 2499 1.0
892 892 4.0
892 563 1.0
894 2437 1.0
894 1836 1.0
894 894 1.0
902 902 1.0
904 1763 1.0
904 192 1.0
904 2461 1.0
904 1588 1.0
904 904 3.0
904 564 1.0
908 908 1.0
909 910 1.0
909 909 1.0
910 909 1.0
910 910 2.0
914 1250 1.0
914 914 1.0
918 918 1.0
918 50 1.0
919 1493 1.0
919 919 1.0
919 240 1.0
921 1493 1.0
921 1131 2.0
921 921 2.0
922 2451 2.0
922 922 2.0
924 924 1.0
928 928 2.0
936 936 2.0
936 263 1.0
937 1528 1.0
937 1527 1.0
937 937 2.0
942 942 1.0
943 943 3.0
943 266 3.0
947 947 1.0
948 2506 1.0
948 1542 1.0
948 948 1.0
951 951 2.0
952 2429 2.0
952 952 2.0
953 2667 1.0
953 953 2.0
953 858 1.0
955 360 1.0
955 2274 1.0
955 2050 1.0
955 1097 2.0
955 784 2.0
955 2490 2.0
955 955 5.0
956 956 1.0
958 958 1.0
961 961 1.0
962 962 1.0
970 970 1.0
971 971 1.0
976 2535 2.0
976 2256 3.0
976 1890 3.0
976 976 5.0
979 979 1.0
981 981 1.0
989 2688 1.0
989 2673 1.0
989 989 2.0
992 992 1.0
993 993 1.0
993 257 1.0
994 2143 1.0
994 994 2.0
995 995 1.0
998 998 1.0
1000 1000 1.0
1005 2455 1.0
1005 1005 2.0
1007 2314 1.0
1007 2313 1.0
1007 2312 1.0
1007 1638 1.0
1007 1007 1.0
1009 360 1.0
1009 2233 1.0
1009 2129 1.0
1009 1009 2.0
1014 2232 3.0
1014 1014 3.0
1021 1998 1.0
1021 1021 1.0
1023 1023 1.0
1023 49 1.0
1023 29 1.0
1028 2589 1.0
1028 1028 1.0
1028 764 1.0
1030 1030 1.0
1034 1034 1.0
1037 1951 1.0
1037 1037 1.0
1038 2060 1.0
1038 69 1.0
1038 2558 1.0
1038 1038 4.0
1044 2577 1.0
1044 1044 1.0
1045 1696 1.0
1045 1454 1.0
1045 1045 1.0
1046 1046 1.0
1050 2126 1.0
1050 1050 1.0
1056 2514 1.0
1056 2044 1.0
1056 1362 1.0
1056 147 1.0
1056 2513 1.0
1056 2322 1.0
1056 1369 1.0
1056 1056 3.0
1059 2617 1.0
1059 2580 1.0
1059 2324 1.0
1059 1059 2.0
1064 1064 2.0
1064 23 1.0
1069 1355 1.0
1069 1069 1.0
1073 1968 1.0
1073 1779 1.0
1073 1293 1.0
1073 1073 1.0
1079 2596 1.0
1079 2350 1.0
1079 299 1.0
1079 1618 2.0
1079 1079 5.0
1080 1080 1.0
1081 1081 1.0
1082 1082 1.0
1082 419 1.0
1082 110 1.0
1089 1442 1.0
1089 1089 2.0
1089 58 2.0
1090 2614 2.0
1090 1945 1.0
1090 1090 2.0
1090 210 2.0
1091 1093 1.0
1091 1091 1.0
1093 2211 1.0
1093 2640 2.0
1093 2116 1.0
1093 749 1.0
1093 1091 1.0
1093 2588 2.0
1093 2108 2.0
1093 1694 5.0
1093 1093 9.0
1094 1094 1.0
1096 38 1.0
1096 2669 2.0
1096 1096 3.0
1097 360 1.0
1097 1097 2.0
1097 955 2.0
1097 784 2.0
1098 1098 1.0
1099 2124 1.0
1099 1099 1.0
1099 100 1.0
1100 2604 3.0
1100 2253 2.0
1100 1100 5.0
1101 1101 1.0
1104 1104 1.0
1106 1106 2.0
1106 543 1.0
1109 563 1.0
1109 1109 2.0
1112 1477 1.0
1112 811 1.0
1112 1112 7.0
1116 2683 1.0
1116 1116 1.0
1116 568 1.0
1117 1873 1.0
1117 1118 1.0
1117 1117 3.0
1118 1118 1.0
1118 1117 1.0
1124 1124 1.0
1125 1125 1.0
1127 2463 1.0
1127 1127 4.0
1127 876 1.0
1131 1493 1.0
1131 1131 2.0
1131 921 2.0
1132 2124 1.0
1132 1132 1.0
1132 883 1.0
1134 1134 2.0
1134 165 2.0
1139 2175 1.0
1139 2663 2.0
1139 1139 2.0
1146 2457 2.0
1146 2456 2.0
1146 1146 2.0
1153 2470 1.0
1153 2468 1.0
1153 2162 1.0
1153 876 1.0
1153 2656 1.0
1153 1153 3.0
1156 1156 2.0
1157 1157 2.0
1157 772 1.0
1164 2160 1.0
1164 1164 1.0
1170 259 1.0
1170 2585 1.0
1170 1705 1.0
1170 1170 3.0
1170 82 1.0
1171 2176 1.0
1171 1171 1.0
1171 70 1.0
1173 2699 1.0
1173 2698 1.0
1173 2134 1.0
1173 2305 1.0
1173 1910 1.0
1173 1173 2.0
1176 34 1.0
1176 2208 1.0
1176 1697 1.0
1176 1668 1.0
1176 1176 2.0
1176 797 1.0
1177 1948 1.0
1177 1177 1.0
1178 1178 1.0
1178 98 1.0
1179 1179 1.0
1179 620 1.0
1180 2628 1.0
1180 1180 2.0
1181 2729 1.0
1181 1923 1.0
1181 2605 1.0
1181 2631 3.0
1181 2618 2.0
1181 2371 2.0
1181 2524 3.0
1181 1181 8.0
1183 1183 1.0
1187 1187 2.0
1188 2372 1.0
1188 1668 1.0
1188 1188 3.0
1191 1191 1.0
1210 1210 1.0
1222 2466 1.0
1222 1222 1.0
1233 1773 1.0
1233 1235 1.0
1233 2283 1.0
1233 1233 2.0
1235 1773 1.0
1235 1233 1.0
1235 2484 1.0
1235 1235 2.0
1239 1239 1.0
1242 1242 1.0
1243 2659 2.0
1243 2259 1.0
1243 1243 3.0
1244 2573 1.0
1244 2572 1.0
1244 1244 1.0
1245 2323 1.0
1245 1780 1.0
1245 2334 2.0
1245 184 1.0
1245 2496 3.0
1245 1245 6.0
1245 159 1.0
1248 2074 1.0
1248 1248 1.0
1250 1250 1.0
1250 914 1.0
1255 2447 1.0
1255 1255 1.0
1256 2598 1.0
1256 1874 1.0
1256 1256 1.0
1258 2657 1.0
1258 562 1.0
1258 561 1.0
1258 1258 2.0
1261 1792 2.0
1261 1261 3.0
1268 1268 1.0
1268 784 1.0
1270 2219 1.0
1270 2008 1.0
1270 1270 2.0
1275 2689 1.0
1275 1275 2.0
1278 2614 1.0
1278 1278 1.0
1278 210 1.0
1285 1285 1.0
1292 1292 2.0
1292 237 2.0
1293 1968 1.0
1293 1779 1.0
1293 1073 1.0
1293 2222 1.0
1293 1801 1.0
1293 1293 2.0
1293 192 1.0
1294 2662 1.0
1294 2235 1.0
1294 2493 1.0
1294 1315 1.0
1294 1294 2.0
1295 1295 1.0
1295 246 1.0
1296 1296 2.0
1297 2426 2.0
1297 1297 3.0
1302 2489 1.0
1302 2488 1.0
1302 2487 1.0
1302 1302 1.0
1309 1799 2.0
1309 1764 1.0
1309 39 1.0
1309 2598 1.0
1309 1874 1.0
1309 1309 3.0
1309 420 2.0
1311 2503 1.0
1311 2546 1.0
1311 2545 1.0
1311 786 1.0
1311 2512 2.0
1311 2511 2.0
1311 2510 2.0
1311 2103 3.0
1311 1311 8.0
1315 2493 1.0
1315 1315 1.0
1315 1294 1.0
1318 2525 1.0
1318 2024 1.0
1318 1320 1.0
1318 1318 1.0
1319 1320 1.0
1319 2538 2.0
1319 1918 1.0
1319 1387 1.0
1319 1319 2.0
1320 2062 1.0
1320 2538 1.0
1320 1319 1.0
1320 1589 1.0
1320 1508 1.0
1320 347 1.0
1320 2525 1.0
1320 2024 1.0
1320 1320 4.0
1320 1318 1.0
1321 2515 1.0
1321 1337 1.0
1321 1336 1.0
1321 2521 1.0
1321 1321 2.0
1321 201 1.0
1322 2012 1.0
1322 207 1.0
1322 1322 2.0
1322 60 1.0
1328 1328 1.0
1330 1330 1.0
1334 1334 3.0
1335 2336 1.0
1335 2587 2.0
1335 2586 2.0
1335 551 2.0
1335 1335 3.0
1335 400 1.0
1336 2515 1.0
1336 1337 1.0
1336 1336 1.0
1336 1321 1.0
1337 2515 1.0
1337 1337 1.0
1337 1336 1.0
1337 1321 1.0
1338 1338 1.0
1339 2077 1.0
1339 1672 1.0
1339 1339 1.0
1339 347 1.0
1344 1344 2.0
1347 1347 1.0
1349 727 1.0
1349 2504 2.0
1349 1349 2.0
1349 728 2.0
1349 510 2.0
1354 1354 1.0
1355 1355 1.0
1355 1069 1.0
1361 1361 1.0
1362 1741 1.0
1362 2044 1.0
1362 1056 1.0
1362 2615 1.0
1362 2295 1.0
1362 1906 1.0
1362 147 2.0
1362 2514 3.0
1362 1369 1.0
1362 1362 4.0
1364 1364 1.0
1365 2712 1.0
1365 2711 1.0
1365 2710 1.0
1365 1365 1.0
1369 2514 1.0
1369 1362 1.0
1369 2513 1.0
1369 2322 1.0
1369 1056 1.0
1369 1369 3.0
1373 2320 1.0
1373 1373 1.0
1373 329 1.0
1373 70 1.0
1376 2633 1.0
1376 1949 1.0
1376 1376 2.0
1380 1652 1.0
1380 1380 3.0
1381 1970 2.0
1381 1381 3.0
1382 2433 1.0
1382 1382 1.0
1382 100 1.0
1382 98 1.0
1385 1385 1.0
1386 2384 1.0
1386 1386 1.0
1386 201 1.0
1387 2538 1.0
1387 1918 1.0
1387 1387 1.0
1387 1319 1.0
1393 1393 2.0
1401 2603 1.0
1401 1959 1.0
1401 811 1.0
1401 1964 2.0
1401 336 3.0
1401 1401 5.0
1402 2192 1.0
1402 2537 1.0
1402 1921 1.0
1402 731 1.0
1402 1402 3.0
1406 2523 1.0
1406 1406 1.0
1407 1407 1.0
1412 2053 2.0
1412 1412 2.0
1417 1417 2.0
1418 2327 1.0
1418 2176 1.0
1418 1620 1.0
1418 1702 1.0
1418 1418 3.0
1418 484 1.0
1418 405 1.0
1424 1424 2.0
1425 1425 1.0
1426 2560 1.0
1426 2559 1.0
1426 1426 1.0
1426 82 1.0
1429 1429 1.0
1435 2595 1.0
1435 1435 1.0
1435 633 1.0
1438 1438 1.0
1442 1442 1.0
1442 1089 1.0
1442 58 1.0
1444 1701 1.0
1444 1699 1.0
1444 1444 1.0
1447 1447 1.0
1448 1448 1.0
1451 1451 1.0
1453 1453 1.0
1453 761 1.0
1454 2701 1.0
1454 1779 1.0
1454 1045 1.0
1454 1725 1.0
1454 1696 2.0
1454 1454 3.0
1476 2652 1.0
1476 1476 1.0
1477 1477 1.0
1477 1112 1.0
1480 1480 1.0
1490 1490 1.0
1491 2647 2.0
1491 1491 3.0
1493 919 1.0
1493 240 1.0
1493 1493 2.0
1493 1131 1.0
1493 921 1.0
1498 1498 1.0
1499 1499 1.0
1508 1589 1.0
1508 1508 1.0
1508 1320 1.0
1508 347 1.0
1518 1679 1.0
1518 1518 2.0
1519 2661 1.0
1519 1726 1.0
1519 865 2.0
1519 23 1.0
1519 2494 1.0
1519 1850 1.0
1519 1835 1.0
1519 1598 1.0
