5913 5913
60 5425 2.0
60 5424 2.0
60 2902 2.0
60 60 5.0
64 5173 1.0
64 64 2.0
69 4271 1.0
69 5406 1.0
69 3937 1.0
69 1334 1.0
69 5807 1.0
69 3460 2.0
69 3445 3.0
69 2069 1.0
69 786 1.0
69 5349 1.0
69 4725 1.0
69 4000 1.0
69 5442 2.0
69 5436 1.0
69 3431 2.0
69 2308 2.0
69 69 9.0
70 5891 2.0
70 5095 1.0
70 2779 2.0
70 5733 2.0
70 5557 2.0
70 4651 1.0
70 5457 2.0
70 4052 1.0
70 3445 1.0
70 5438 3.0
70 5437 2.0
70 4731 4.0
70 3439 4.0
70 3438 3.0
70 70 11.0
74 5645 1.0
74 5644 1.0
74 2131 1.0
74 15 1.0
74 3540 1.0
74 3349 1.0
74 4323 1.0
74 2095 1.0
74 1793 1.0
74 74 5.0
81 5827 1.0
81 5486 1.0
81 4092 1.0
81 81 2.0
82 3848 2.0
82 3414 2.0
82 4705 1.0
82 3116 2.0
82 4020 1.0
82 4291 2.0
82 3593 1.0
82 3467 1.0
82 82 5.0
83 5338 1.0
83 4615 1.0
83 3218 1.0
83 3217 1.0
83 3216 1.0
83 83 1.0
84 85 1.0
84 84 1.0
85 85 1.0
85 84 1.0
86 404 1.0
86 86 1.0
88 4374 1.0
88 4208 1.0
88 3821 1.0
88 2848 1.0
88 2221 1.0
88 543 1.0
88 88 2.0
89 89 1.0
96 5665 1.0
96 5111 1.0
96 1726 1.0
96 1501 1.0
96 227 1.0
96 96 8.0
98 5485 1.0
98 5866 2.0
98 5865 2.0
98 3551 1.0
98 3615 1.0
98 1099 1.0
98 5482 1.0
98 4770 1.0
98 4326 1.0
98 5297 1.0
98 3587 1.0
98 3359 2.0
98 599 1.0
98 5296 2.0
98 5279 1.0
98 3378 1.0
98 1687 4.0
98 42 1.0
98 4468 1.0
98 98 9.0
102 5489 1.0
102 4830 1.0
102 102 1.0
105 105 2.0
108 3543 1.0
108 108 2.0
109 3006 1.0
109 5574 2.0
109 5573 2.0
109 1518 3.0
109 109 6.0
110 5044 1.0
110 4323 1.0
110 3519 1.0
110 60 1.0
110 3619 1.0
110 5626 1.0
110 1793 2.0
110 2894 1.0
110 2606 1.0
110 1685 1.0
110 3505 1.0
110 5488 2.0
110 4836 1.0
110 110 7.0
111 4502 1.0
111 5879 2.0
111 5878 2.0
111 5877 2.0
111 2762 1.0
111 1679 1.0
111 111 2.0
113 5784 1.0
113 4839 1.0
113 4114 1.0
113 113 1.0
118 118 1.0
119 4428 1.0
119 4427 1.0
119 119 2.0
122 1873 1.0
122 1181 1.0
122 122 1.0
147 3217 1.0
147 3216 1.0
147 4733 1.0
147 3596 1.0
147 3558 1.0
147 3083 1.0
147 3466 1.0
147 4704 1.0
147 147 6.0
150 2916 1.0
150 2004 1.0
150 5548 1.0
150 2354 1.0
150 150 3.0
159 2021 1.0
159 5190 1.0
159 5189 1.0
159 3793 1.0
159 159 2.0
161 4250 1.0
161 3964 1.0
161 3963 2.0
161 5544 1.0
161 5543 3.0
161 4987 1.0
161 4316 1.0
161 2419 1.0
161 1699 3.0
161 5382 2.0
161 5381 2.0
161 4273 4.0
161 5291 1.0
161 3968 3.0
161 5250 1.0
161 4960 3.0
161 4538 1.0
161 5256 1.0
161 5255 1.0
161 4537 1.0
161 4535 1.0
161 3967 5.0
161 4819 1.0
161 4818 1.0
161 4817 1.0
161 4781 1.0
161 3969 3.0
161 161 12.0
162 162 1.0
165 1623 1.0
165 4864 1.0
165 5444 1.0
165 5443 1.0
165 165 3.0
172 5466 1.0
172 4745 1.0
172 4744 2.0
172 4269 1.0
172 5420 2.0
172 351 1.0
172 172 5.0
172 58 1.0
185 5349 1.0
185 1352 1.0
185 5218 2.0
185 4276 3.0
185 4048 3.0
185 3985 2.0
185 185 3.0
192 2739 1.0
192 192 1.0
193 1680 1.0
193 3633 1.0
193 193 3.0
195 3922 1.0
195 5883 2.0
195 418 1.0
195 3529 1.0
195 540 1.0
195 4144 1.0
195 810 1.0
195 49 1.0
195 5476 1.0
195 5475 1.0
195 5335 2.0
195 5334 2.0
195 195 7.0
199 5684 1.0
199 5685 1.0
199 4331 1.0
199 5660 2.0
199 199 3.0
201 4540 1.0
201 2384 1.0
201 2248 1.0
201 201 2.0
202 5675 1.0
202 4476 1.0
202 2021 1.0
202 5261 1.0
202 5260 1.0
202 3758 1.0
202 3700 2.0
202 2290 1.0
202 5216 2.0
202 3791 3.0
202 2585 1.0
202 202 5.0
204 3093 1.0
204 2429 1.0
204 1677 1.0
204 3094 1.0
204 204 2.0
206 5634 1.0
206 4143 1.0
206 3809 1.0
206 3261 3.0
206 1668 3.0
206 387 1.0
206 3474 1.0
206 1969 2.0
206 206 4.0
207 5549 2.0
207 5548 1.0
207 207 2.0
209 5834 2.0
209 5833 2.0
209 5494 2.0
209 4593 1.0
209 1079 2.0
209 209 4.0
210 5481 1.0
210 5480 1.0
210 5479 1.0
210 5478 1.0
210 5477 1.0
210 4767 1.0
210 4760 1.0
210 1945 1.0
210 210 1.0
211 4131 1.0
211 4129 1.0
211 5905 1.0
211 3884 1.0
211 5538 1.0
211 3262 1.0
211 2719 1.0
211 2273 1.0
211 5846 1.0
211 5845 2.0
211 1188 2.0
211 5628 1.0
211 5627 1.0
211 2646 1.0
211 4376 1.0
211 2783 1.0
211 2779 1.0
211 4801 1.0
211 4800 2.0
211 4079 1.0
211 797 1.0
211 211 8.0
214 214 1.0
215 3997 1.0
215 215 1.0
216 216 3.0
217 217 2.0
218 5731 1.0
218 2471 1.0
218 3983 1.0
218 4951 1.0
218 4950 2.0
218 5222 2.0
218 2725 2.0
218 5174 4.0
218 518 1.0
218 218 9.0
221 221 3.0
223 5815 2.0
223 5814 2.0
223 3435 2.0
223 49 1.0
223 1143 1.0
223 223 4.0
227 3484 1.0
227 2951 1.0
227 4173 1.0
227 3176 1.0
227 1831 1.0
227 96 1.0
227 4368 1.0
227 4192 1.0
227 1850 1.0
227 1835 1.0
227 5111 1.0
227 3649 1.0
227 4416 2.0
227 3294 1.0
227 227 7.0
230 5659 1.0
230 230 1.0
232 3685 1.0
232 233 1.0
232 232 1.0
233 3685 1.0
233 233 1.0
233 232 1.0
236 590 1.0
236 236 1.0
237 4199 1.0
237 3281 1.0
237 2616 1.0
237 2368 1.0
237 1440 1.0
237 263 1.0
237 237 2.0
239 2407 1.0
239 239 2.0
240 2447 1.0
240 3668 1.0
240 240 3.0
241 5127 1.0
241 3840 1.0
241 241 1.0
244 3127 2.0
244 590 1.0
244 244 2.0
246 246 1.0
248 3753 1.0
248 2975 1.0
248 2974 1.0
248 248 1.0
252 5666 1.0
252 252 1.0
257 257 2.0
259 259 2.0
261 4371 3.0
261 3310 2.0
261 1595 1.0
261 5092 3.0
261 3686 4.0
261 261 10.0
263 5540 1.0
263 2127 1.0
263 710 1.0
263 3281 1.0
263 2616 1.0
263 2368 1.0
263 1440 1.0
263 263 3.0
263 237 1.0
264 3282 1.0
264 3132 1.0
264 4165 1.0
264 2978 1.0
264 264 3.0
266 943 1.0
266 267 2.0
266 266 3.0
267 267 2.0
267 266 2.0
275 275 2.0
278 5857 1.0
278 5726 1.0
278 5724 1.0
278 278 2.0
279 5826 2.0
279 5825 2.0
279 765 1.0
279 2371 1.0
279 279 3.0
279 23 1.0
283 3160 1.0
283 5037 1.0
283 4208 1.0
283 3768 1.0
283 765 1.0
283 283 4.0
284 5830 2.0
284 5493 1.0
284 49 1.0
284 5620 1.0
284 4869 1.0
284 4506 3.0
284 4356 1.0
284 3562 1.0
284 1679 3.0
284 2162 1.0
284 747 1.0
284 284 7.0
290 426 1.0
290 290 1.0
293 3681 1.0
293 3655 2.0
293 293 2.0
299 299 2.0
301 5822 1.0
301 4113 1.0
301 301 2.0
302 5820 1.0
302 302 2.0
318 5677 2.0
318 318 2.0
326 326 1.0
329 5797 1.0
329 5796 1.0
329 2699 1.0
329 2698 1.0
329 2134 1.0
329 5456 1.0
329 2176 1.0
329 1362 1.0
329 5403 1.0
329 4019 1.0
329 2544 1.0
329 329 3.0
330 330 1.0
332 3099 1.0
332 2924 1.0
332 332 1.0
336 4874 1.0
336 3717 1.0
336 439 1.0
336 4968 1.0
336 4157 1.0
336 1973 1.0
336 6 1.0
336 4749 1.0
336 3510 2.0
336 1959 3.0
336 1074 1.0
336 5575 2.0
336 3639 2.0
336 1401 2.0
336 4097 2.0
336 1961 1.0
336 336 7.0
338 338 1.0
340 2615 1.0
340 1296 1.0
340 340 2.0
344 344 1.0
346 4017 1.0
346 346 1.0
347 3167 1.0
347 2852 1.0
347 488 1.0
347 4226 1.0
347 2030 1.0
347 4628 2.0
347 3774 3.0
347 2243 1.0
347 1589 1.0
347 5095 1.0
347 2783 1.0
347 2779 1.0
347 347 7.0
349 5819 1.0
349 5594 1.0
349 5450 1.0
349 3918 1.0
349 349 4.0
351 5420 1.0
351 351 1.0
351 172 1.0
351 58 1.0
358 1056 1.0
358 358 1.0
359 5252 2.0
359 4422 1.0
359 4049 2.0
359 359 3.0
360 2274 1.0
360 1703 1.0
360 1009 1.0
360 360 1.0
361 5031 1.0
361 2218 1.0
361 361 1.0
369 5851 1.0
369 3615 1.0
369 5894 1.0
369 5893 1.0
369 5540 1.0
369 3547 2.0
369 3527 1.0
369 3484 1.0
369 1693 1.0
369 369 2.0
372 3519 1.0
372 372 1.0
377 5250 1.0
377 3831 1.0
377 2849 1.0
377 2830 1.0
377 4227 1.0
377 3163 1.0
377 377 3.0
382 382 1.0
383 4927 1.0
383 383 2.0
387 3809 1.0
387 3261 1.0
387 1668 1.0
387 387 1.0
387 206 1.0
390 4912 1.0
390 4507 1.0
390 1081 1.0
390 5360 1.0
390 4750 1.0
390 1369 1.0
390 390 2.0
392 5587 1.0
392 5520 1.0
392 4596 1.0
392 392 1.0
396 1997 1.0
396 396 2.0
397 4008 1.0
397 5790 2.0
397 2752 1.0
397 397 3.0
398 5550 1.0
398 764 1.0
398 4993 1.0
398 956 1.0
398 5608 1.0
398 5607 1.0
398 3551 1.0
398 3550 1.0
398 398 3.0
404 404 1.0
404 86 1.0
405 5839 1.0
405 4774 2.0
405 3104 2.0
405 484 1.0
405 5205 2.0
405 2658 2.0
405 2160 2.0
405 405 4.0
408 408 3.0
412 487 1.0
412 412 1.0
414 3547 1.0
414 3550 1.0
414 5612 2.0
414 4841 1.0
414 4789 1.0
414 4335 2.0
414 5517 1.0
414 5516 3.0
414 5515 2.0
414 4802 1.0
414 3498 2.0
414 2345 2.0
414 414 5.0
418 5883 1.0
418 418 1.0
418 195 1.0
419 5275 1.0
419 419 2.0
424 424 1.0
425 723 1.0
425 5871 2.0
425 425 2.0
426 426 1.0
426 290 1.0
430 430 1.0
432 4370 1.0
432 590 1.0
432 432 1.0
433 5598 2.0
433 2223 2.0
433 433 2.0
434 5094 1.0
434 2794 1.0
434 5579 1.0
434 5208 1.0
434 2369 1.0
434 2012 1.0
434 438 1.0
434 5887 1.0
434 2903 1.0
434 2408 2.0
434 434 5.0
438 5208 1.0
438 2369 1.0
438 2012 1.0
438 434 1.0
438 5579 3.0
438 438 3.0
439 4612 1.0
439 1715 1.0
439 3766 1.0
439 2546 1.0
439 1411 1.0
439 786 1.0
439 488 1.0
439 4874 1.0
439 3717 1.0
439 3639 1.0
439 1401 1.0
439 336 1.0
439 5642 1.0
439 2719 1.0
439 5606 1.0
439 5532 1.0
439 3952 2.0
439 3718 1.0
439 2889 1.0
439 2232 1.0
439 5563 1.0
439 4947 2.0
439 4916 2.0
439 541 1.0
439 439 8.0
455 5631 1.0
455 3252 1.0
455 1680 1.0
455 1244 1.0
455 455 1.0
476 476 1.0
480 480 1.0
484 3104 1.0
484 405 1.0
484 3650 1.0
484 3186 2.0
484 484 4.0
486 4599 1.0
486 5030 1.0
486 4101 1.0
486 3543 2.0
486 2273 4.0
486 2793 1.0
486 486 5.0
487 412 1.0
487 3263 1.0
487 487 2.0
488 3766 1.0
488 2546 1.0
488 1411 1.0
488 786 1.0
488 439 1.0
488 2764 1.0
488 2852 1.0
488 347 1.0
488 4646 1.0
488 5648 2.0
488 4508 1.0
488 3167 3.0
488 1081 1.0
488 1080 1.0
488 4718 1.0
488 4431 1.0
488 2702 1.0
488 488 6.0
490 5568 1.0
490 3480 1.0
490 2372 1.0
490 490 1.0
491 3092 1.0
491 491 2.0
495 5204 2.0
495 3106 1.0
495 495 2.0
497 497 1.0
498 4120 1.0
498 498 1.0
508 3599 1.0
508 2702 1.0
508 508 1.0
511 3951 1.0
511 2521 1.0
511 1620 1.0
511 511 1.0
518 4370 1.0
518 5126 2.0
518 3610 1.0
518 518 4.0
518 218 1.0
525 5448 1.0
525 3419 1.0
525 525 1.0
527 2605 1.0
527 3190 1.0
527 527 2.0
530 3827 1.0
530 1337 1.0
530 4341 1.0
530 5464 1.0
530 5463 1.0
530 3973 2.0
530 530 3.0
531 4028 1.0
531 2845 1.0
531 5302 1.0
531 5301 2.0
531 3828 2.0
531 531 4.0
532 4755 1.0
532 5341 2.0
532 2273 2.0
532 5108 2.0
532 5107 3.0
532 4826 2.0
532 532 4.0
536 536 2.0
540 3529 1.0
540 195 1.0
540 5071 1.0
540 540 3.0
541 5852 1.0
541 4937 1.0
541 4872 1.0
541 22 1.0
541 5642 1.0
541 5563 2.0
541 4947 1.0
541 4916 2.0
541 541 3.0
541 439 1.0
543 2848 1.0
543 2221 1.0
543 88 1.0
543 4082 1.0
543 1949 1.0
543 543 2.0
549 5261 1.0
549 5260 1.0
549 4965 1.0
549 3755 1.0
549 3700 1.0
549 549 1.0
550 5117 2.0
550 550 2.0
551 1638 1.0
551 1007 1.0
551 551 1.0
552 5015 1.0
552 5089 1.0
552 2467 2.0
552 1844 2.0
552 552 4.0
555 555 1.0
557 4186 1.0
557 557 1.0
558 4606 1.0
558 4605 1.0
558 2377 1.0
558 558 1.0
558 33 1.0
561 562 1.0
561 2033 1.0
561 4995 1.0
561 3416 2.0
561 2983 4.0
561 561 4.0
562 3416 1.0
562 2983 1.0
562 562 1.0
562 561 1.0
563 3199 1.0
563 2990 1.0
563 3946 1.0
563 3419 1.0
563 3416 1.0
563 3197 1.0
563 3947 2.0
563 5202 3.0
563 4489 2.0
563 4488 2.0
563 3019 2.0
563 563 7.0
566 566 1.0
567 2192 1.0
567 5671 2.0
567 2079 1.0
567 567 2.0
571 571 1.0
574 3677 1.0
574 869 1.0
574 575 1.0
574 574 1.0
575 3677 1.0
575 869 1.0
575 575 1.0
575 574 1.0
585 3322 1.0
585 3889 2.0
585 3807 2.0
585 3343 2.0
585 3049 1.0
585 585 3.0
590 5904 1.0
590 5903 1.0
590 5887 1.0
590 5620 1.0
590 5604 1.0
590 5603 1.0
590 4356 1.0
590 4317 1.0
590 3615 1.0
590 3547 1.0
590 3545 1.0
590 3507 1.0
590 3500 1.0
590 1679 1.0
590 5634 1.0
590 4851 1.0
590 4439 1.0
590 4572 1.0
590 236 1.0
590 1503 1.0
590 5215 1.0
590 620 1.0
590 5299 1.0
590 3127 1.0
590 244 1.0
590 4370 1.0
590 590 13.0
590 432 1.0
592 3743 1.0
592 3174 1.0
592 3072 1.0
592 592 4.0
596 3756 1.0
596 3413 1.0
596 2731 1.0
596 1602 1.0
596 3739 1.0
596 2434 1.0
596 1616 1.0
596 3192 2.0
596 2494 1.0
596 596 4.0
597 3774 1.0
597 5104 1.0
597 5103 1.0
597 5102 2.0
597 3378 1.0
597 597 2.0
598 598 1.0
599 5902 1.0
599 2857 1.0
599 5297 1.0
599 5296 1.0
599 3587 1.0
599 3359 1.0
599 1687 1.0
599 599 2.0
599 98 1.0
605 5176 1.0
605 3782 1.0
605 3781 1.0
605 605 1.0
614 5001 1.0
614 4742 1.0
614 4285 1.0
614 4284 1.0
614 4654 1.0
614 1933 3.0
614 5454 4.0
614 4283 3.0
614 614 5.0
618 5047 1.0
618 60 1.0
618 2081 1.0
618 618 2.0
620 5907 1.0
620 5908 2.0
620 1675 2.0
620 4326 1.0
620 5215 1.0
620 620 4.0
620 590 1.0
623 4063 1.0
623 3604 1.0
623 1846 1.0
623 623 2.0
624 5853 1.0
624 3407 1.0
624 3291 1.0
624 5086 1.0
624 4116 1.0
624 4090 1.0
624 624 2.0
629 5881 2.0
629 5880 2.0
629 3271 1.0
629 1601 1.0
629 3270 1.0
629 3242 2.0
629 629 4.0
630 630 1.0
633 5640 1.0
633 5639 1.0
633 5638 1.0
633 3411 1.0
633 5539 1.0
633 5538 1.0
633 2595 1.0
633 1968 2.0
633 633 3.0
645 5870 1.0
645 645 1.0
647 2131 1.0
647 647 1.0
649 5338 1.0
649 4617 1.0
649 4615 1.0
649 649 1.0
660 5449 1.0
660 3582 1.0
660 5789 2.0
660 3595 1.0
660 2819 1.0
660 4464 1.0
660 4053 1.0
660 3594 1.0
660 2831 1.0
660 660 3.0
662 883 1.0
662 662 1.0
665 4711 1.0
665 665 1.0
666 1369 1.0
666 3060 1.0
666 4050 1.0
666 2702 1.0
666 1711 1.0
666 5411 2.0
666 5410 2.0
666 5409 2.0
666 5261 2.0
666 4748 2.0
666 3061 3.0
666 1676 1.0
666 666 6.0
683 683 1.0
685 2259 1.0
685 685 2.0
687 687 1.0
692 4888 1.0
692 993 1.0
692 692 1.0
694 694 1.0
701 4602 1.0
701 5738 2.0
701 1902 1.0
701 701 2.0
708 2505 1.0
708 2491 1.0
708 2175 1.0
708 1728 1.0
708 708 3.0
710 2127 1.0
710 263 1.0
710 3252 2.0
710 1680 1.0
710 1614 1.0
710 1244 2.0
710 710 3.0
713 5118 1.0
713 3936 2.0
713 3194 2.0
713 713 4.0
721 2731 1.0
721 721 2.0
723 5871 1.0
723 425 1.0
723 794 1.0
723 769 1.0
723 4226 1.0
723 3626 2.0
723 2030 1.0
723 5500 1.0
723 5490 1.0
723 723 5.0
724 2068 2.0
724 724 2.0
725 5217 1.0
725 4360 1.0
725 725 1.0
727 5632 1.0
727 5844 2.0
727 5768 1.0
727 5370 1.0
727 5235 1.0
727 4228 1.0
727 5192 2.0
727 5191 4.0
727 4480 5.0
727 3248 6.0
727 727 7.0
728 5369 2.0
728 1643 1.0
728 728 2.0
738 738 1.0
747 3605 2.0
747 747 6.0
747 284 1.0
749 5889 2.0
749 5046 2.0
749 4846 2.0
749 4329 2.0
749 2116 1.0
749 3524 2.0
749 5572 2.0
749 5571 2.0
749 749 7.0
750 3291 1.0
750 1595 1.0
750 750 1.0
752 4125 1.0
752 1401 1.0
752 752 1.0
753 4831 1.0
753 3497 1.0
753 754 1.0
753 753 1.0
754 5831 1.0
754 2218 1.0
754 2014 1.0
754 4831 2.0
754 3497 2.0
754 754 4.0
754 753 1.0
755 5152 1.0
755 3903 1.0
755 3902 1.0
755 755 1.0
758 4467 1.0
758 2744 1.0
758 5059 1.0
758 758 2.0
760 4463 1.0
760 4462 1.0
760 4137 1.0
760 2414 1.0
760 5297 1.0
760 5071 1.0
760 5275 1.0
760 4806 1.0
760 4793 2.0
760 2019 1.0
760 5829 2.0
760 5828 2.0
760 3617 2.0
760 4959 2.0
760 5701 2.0
760 5700 2.0
760 52 2.0
760 5588 2.0
760 5554 2.0
760 4795 1.0
760 3519 3.0
760 3922 3.0
760 760 11.0
761 1949 1.0
761 761 2.0
764 398 1.0
764 5550 2.0
764 5000 1.0
764 764 2.0
765 5826 1.0
765 5825 1.0
765 279 1.0
765 765 2.0
765 283 1.0
769 5042 1.0
769 3626 1.0
769 794 1.0
769 769 3.0
769 723 1.0
775 2818 1.0
775 775 2.0
778 3593 1.0
778 1170 1.0
778 3981 1.0
778 3774 1.0
778 4933 2.0
778 4440 1.0
778 778 3.0
786 3766 1.0
786 1411 1.0
786 488 1.0
786 439 1.0
786 5133 1.0
786 2941 1.0
786 5703 1.0
786 5350 1.0
786 5322 1.0
786 5807 1.0
786 4703 1.0
786 2546 2.0
786 5812 2.0
786 5045 1.0
786 4994 3.0
786 4752 1.0
786 4014 1.0
786 2545 1.0
786 3445 2.0
786 2069 1.0
786 69 1.0
786 5462 1.0
786 2310 3.0
786 1296 1.0
786 5351 1.0
786 4737 1.0
786 5413 1.0
786 5412 2.0
786 5036 1.0
786 3418 3.0
786 3453 3.0
786 3090 1.0
786 1664 1.0
786 786 12.0
794 3626 1.0
794 769 1.0
794 723 1.0
794 4814 1.0
794 3570 1.0
794 794 2.0
797 5868 1.0
797 5618 1.0
797 3475 1.0
797 2360 1.0
797 4801 1.0
797 4800 1.0
797 4079 1.0
797 797 3.0
797 211 1.0
799 799 1.0
799 19 1.0
800 800 2.0
803 803 1.0
810 4144 1.0
810 810 1.0
810 195 1.0
810 49 1.0
811 5468 1.0
811 4695 1.0
811 4507 1.0
811 811 2.0
815 5888 1.0
815 5632 1.0
815 5429 1.0
815 5428 1.0
815 5872 1.0
815 815 3.0
853 853 1.0
856 5818 2.0
856 5816 3.0
856 856 3.0
858 5653 1.0
858 892 1.0
858 891 1.0
858 2649 1.0
858 4433 1.0
858 858 3.0
859 4365 1.0
859 4364 1.0
859 861 1.0
859 859 1.0
861 4365 1.0
861 4364 1.0
861 861 1.0
861 859 1.0
864 864 1.0
865 5746 1.0
865 2420 1.0
865 1622 1.0
865 3890 2.0
865 2979 1.0
865 865 4.0
869 3677 1.0
869 869 1.0
869 575 1.0
869 574 1.0
876 5171 1.0
876 2469 1.0
876 876 2.0
879 2344 1.0
879 879 1.0
883 662 1.0
883 5188 1.0
883 883 3.0
888 4339 1.0
888 2416 1.0
888 888 1.0
891 5653 1.0
891 892 1.0
891 858 1.0
891 3877 1.0
891 1868 1.0
891 891 2.0
892 5691 1.0
892 4907 1.0
892 5653 1.0
892 891 1.0
892 858 1.0
892 5232 2.0
892 892 3.0
898 5064 1.0
898 5061 1.0
898 898 1.0
904 4887 1.0
904 28 1.0
904 1868 1.0
904 1588 1.0
904 904 3.0
906 906 1.0
908 908 1.0
909 910 1.0
909 909 1.0
910 910 1.0
910 909 1.0
920 920 1.0
921 2674 1.0
921 1532 1.0
921 5668 1.0
921 4896 1.0
921 5661 1.0
921 4197 2.0
921 1493 1.0
921 921 4.0
923 923 1.0
924 4646 1.0
924 3774 1.0
924 3086 2.0
924 924 3.0
928 928 1.0
936 4970 1.0
936 936 3.0
938 5162 2.0
938 5161 2.0
938 5160 2.0
938 938 2.0
942 5198 1.0
942 5197 1.0
942 4898 1.0
942 942 1.0
943 5265 1.0
943 943 2.0
943 266 1.0
949 3896 1.0
949 5695 1.0
949 4572 1.0
949 1541 1.0
949 949 2.0
951 3423 1.0
951 5068 1.0
951 4162 1.0
951 1542 2.0
951 951 2.0
952 2429 1.0
952 952 1.0
954 954 1.0
955 2050 1.0
955 1097 1.0
955 3281 2.0
955 2429 1.0
955 955 5.0
956 5514 1.0
956 3583 1.0
956 3506 1.0
956 4993 1.0
956 398 1.0
956 5808 2.0
956 1391 2.0
956 956 5.0
958 5151 2.0
958 958 2.0
961 4880 1.0
961 5050 2.0
961 1274 2.0
961 961 2.0
962 5705 1.0
962 3340 1.0
962 962 1.0
967 5819 1.0
967 4913 1.0
967 3429 1.0
967 1705 1.0
967 1224 1.0
967 967 1.0
975 3197 1.0
975 975 3.0
976 3174 1.0
976 3072 1.0
976 3679 1.0
976 3380 2.0
976 2256 1.0
976 976 3.0
978 4650 1.0
978 3539 1.0
978 1699 1.0
978 5531 1.0
978 978 2.0
979 979 1.0
981 981 1.0
988 5295 2.0
988 5060 2.0
988 988 5.0
993 4888 1.0
993 993 1.0
993 692 1.0
995 3300 2.0
995 2743 2.0
995 2477 1.0
995 2047 1.0
995 995 3.0
1005 5355 2.0
1005 5354 2.0
1005 4351 2.0
1005 4350 2.0
1005 1005 2.0
1007 1638 1.0
1007 1007 1.0
1007 551 1.0
1009 2274 1.0
1009 1703 1.0
1009 1009 1.0
1009 360 1.0
1014 4626 1.0
1014 1014 1.0
1028 1028 1.0
1030 1030 1.0
1034 3570 1.0
1034 1973 1.0
1034 1034 1.0
1046 3950 1.0
1046 4542 1.0
1046 4541 1.0
1046 1925 1.0
1046 1046 2.0
1056 3998 1.0
1056 2176 1.0
1056 1369 1.0
1056 358 1.0
1056 5801 2.0
1056 4986 1.0
1056 3589 1.0
1056 1699 1.0
1056 5330 1.0
1056 3163 1.0
1056 1937 1.0
1056 1936 1.0
1056 1056 5.0
1057 1701 1.0
1057 5567 2.0
1057 1444 2.0
1057 1057 2.0
1061 4456 1.0
1061 1061 1.0
1064 3511 1.0
1064 1064 1.0
1067 3298 1.0
1067 1067 1.0
1068 4920 2.0
1068 2797 1.0
1068 1268 1.0
1068 1127 1.0
1068 1068 2.0
1071 5400 1.0
1071 5193 1.0
1071 3339 1.0
1071 3338 1.0
1071 1071 1.0
1073 3210 1.0
1073 2849 1.0
1073 1073 1.0
1074 4749 1.0
1074 3510 1.0
1074 1959 1.0
1074 1074 1.0
1074 336 1.0
1079 5019 1.0
1079 4383 1.0
1079 4758 1.0
