3277 3277
111 111 1.0
111 110 1.0
112 1695 1.0
112 112 1.0
116 116 1.0
122 2970 1.0
122 122 1.0
137 2917 1.0
137 137 1.0
141 141 1.0
147 3083 1.0
147 3048 1.0
147 1781 1.0
147 1584 1.0
147 1009 1.0
147 533 1.0
147 492 1.0
147 20 1.0
147 3079 1.0
147 2615 1.0
147 2305 1.0
147 147 3.0
150 887 1.0
150 2577 1.0
150 150 3.0
150 83 1.0
151 151 1.0
158 3229 1.0
158 2521 1.0
158 158 1.0
159 3135 1.0
159 2288 3.0
159 3118 1.0
159 2828 1.0
159 2290 5.0
159 2289 6.0
159 482 2.0
159 159 8.0
160 160 1.0
161 2955 1.0
161 2866 1.0
161 1699 1.0
161 482 1.0
161 161 2.0
164 2818 1.0
164 3098 2.0
164 3097 2.0
164 164 2.0
165 1134 1.0
165 3042 2.0
165 2686 1.0
165 165 4.0
166 166 2.0
167 167 1.0
172 3100 1.0
172 2550 2.0
172 3082 2.0
172 3066 3.0
172 3065 3.0
172 2853 2.0
172 172 5.0
185 3022 1.0
185 1810 1.0
185 185 2.0
185 69 1.0
193 3252 1.0
193 3264 2.0
193 193 3.0
195 3248 1.0
195 2419 3.0
195 727 1.0
195 195 4.0
201 3058 1.0
201 1311 1.0
201 2384 1.0
201 2804 3.0
201 2248 2.0
201 201 4.0
203 203 1.0
204 3094 1.0
204 3093 1.0
204 1975 1.0
204 204 1.0
209 2946 1.0
209 209 1.0
210 2630 2.0
210 373 2.0
210 210 3.0
210 62 1.0
211 287 1.0
211 2604 1.0
211 1188 2.0
211 2094 3.0
211 1578 1.0
211 3241 2.0
211 3236 1.0
211 3102 2.0
211 3101 2.0
211 2100 2.0
211 309 1.0
211 211 8.0
214 2096 1.0
214 214 2.0
215 2996 1.0
215 215 1.0
218 2427 1.0
218 865 1.0
218 218 1.0
223 244 2.0
223 223 3.0
227 236 1.0
227 23 1.0
227 227 2.0
228 228 1.0
232 233 1.0
232 232 1.0
233 233 1.0
233 232 1.0
236 227 1.0
236 23 1.0
236 3127 1.0
236 244 1.0
236 236 2.0
237 3191 2.0
237 261 1.0
237 2616 2.0
237 2235 1.0
237 239 1.0
237 237 6.0
238 1627 1.0
238 563 1.0
238 238 2.0
239 2616 1.0
239 237 1.0
239 3019 1.0
239 560 1.0
239 2240 1.0
239 2976 1.0
239 2235 2.0
239 239 6.0
240 919 2.0
240 240 2.0
241 559 1.0
241 241 1.0
244 3127 1.0
244 236 1.0
244 244 3.0
244 223 2.0
246 2876 1.0
246 1952 1.0
246 246 1.0
247 2492 2.0
247 247 2.0
248 3130 2.0
248 248 2.0
250 3237 1.0
250 3222 1.0
250 250 1.0
256 2132 1.0
256 256 1.0
257 257 1.0
259 1170 1.0
259 3208 1.0
259 2396 1.0
259 505 1.0
259 82 1.0
259 259 3.0
260 3052 1.0
260 3014 1.0
260 260 2.0
261 3191 1.0
261 237 1.0
261 2428 1.0
261 261 3.0
263 2889 1.0
263 1984 2.0
263 263 2.0
264 3146 1.0
264 883 1.0
264 2138 2.0
264 2137 2.0
264 1832 1.0
264 1724 1.0
264 662 2.0
264 3017 2.0
264 1902 1.0
264 2978 1.0
264 2761 2.0
264 2139 6.0
264 264 7.0
267 3186 1.0
267 484 1.0
267 267 1.0
272 1908 1.0
272 272 1.0
275 1702 1.0
275 275 2.0
279 290 1.0
279 279 2.0
281 281 1.0
281 98 1.0
284 723 1.0
284 710 1.0
284 569 1.0
284 284 2.0
284 33 1.0
287 211 1.0
287 3149 1.0
287 287 2.0
290 290 1.0
290 279 1.0
292 292 1.0
293 293 1.0
309 3102 1.0
309 3101 1.0
309 2100 1.0
309 309 1.0
309 211 1.0
312 312 1.0
319 3257 1.0
319 439 1.0
319 3111 1.0
319 2919 1.0
319 319 2.0
321 3252 1.0
321 2599 1.0
321 1244 1.0
321 321 1.0
322 2852 1.0
322 322 1.0
327 327 1.0
329 2809 1.0
329 347 1.0
329 3230 1.0
329 3167 1.0
329 2941 1.0
329 3226 1.0
329 2716 1.0
329 488 2.0
329 2308 1.0
329 1933 1.0
329 329 4.0
329 70 1.0
332 3111 1.0
332 3099 1.0
332 332 2.0
332 70 1.0
336 2908 1.0
336 747 1.0
336 1964 1.0
336 1959 2.0
336 1401 3.0
336 811 1.0
336 2174 1.0
336 336 4.0
339 3160 1.0
339 3207 2.0
339 3206 2.0
339 2934 2.0
339 2063 1.0
339 2062 2.0
339 339 4.0
340 3114 1.0
340 2330 1.0
340 2329 2.0
340 3032 2.0
340 3031 2.0
340 3030 2.0
340 2331 4.0
340 340 7.0
347 329 1.0
347 2178 1.0
347 1970 1.0
347 2809 3.0
347 2680 1.0
347 1589 1.0
347 347 4.0
349 349 1.0
351 1050 1.0
351 351 2.0
351 58 1.0
358 2829 1.0
358 358 1.0
360 1703 1.0
360 1009 2.0
360 360 2.0
361 1998 1.0
361 2568 1.0
361 361 2.0
366 2471 1.0
366 3033 2.0
366 2177 2.0
366 366 4.0
369 1984 1.0
369 487 1.0
369 369 3.0
373 2630 2.0
373 210 2.0
373 373 3.0
377 3163 1.0
377 2176 1.0
377 377 1.0
382 382 1.0
382 74 1.0
389 418 1.0
389 389 1.0
391 38 1.0
391 773 1.0
391 391 2.0
391 53 1.0
392 392 1.0
396 396 1.0
397 2552 1.0
397 3001 2.0
397 3000 2.0
397 2999 2.0
397 397 3.0
398 3225 1.0
398 2184 1.0
398 398 2.0
405 2160 1.0
405 405 1.0
412 3263 1.0
412 487 1.0
412 412 1.0
414 2403 1.0
414 3196 1.0
414 414 2.0
418 418 2.0
418 389 1.0
419 1872 1.0
419 433 1.0
419 419 1.0
420 541 1.0
420 2966 1.0
420 420 3.0
421 3269 1.0
421 3268 1.0
421 3267 1.0
421 3266 1.0
421 3265 2.0
421 421 2.0
424 424 1.0
429 429 1.0
433 1872 1.0
433 433 1.0
433 419 1.0
434 3273 1.0
434 1944 1.0
434 2366 1.0
434 434 2.0
437 3215 1.0
437 3214 1.0
437 2189 1.0
437 437 1.0
438 438 1.0
438 73 1.0
439 2910 1.0
439 2911 1.0
439 2414 1.0
439 2207 1.0
439 15 1.0
439 3257 2.0
439 319 1.0
439 1743 1.0
439 2131 1.0
439 439 7.0
455 2748 1.0
455 1938 1.0
455 3068 2.0
455 455 3.0
465 465 1.0
468 468 1.0
475 2426 1.0
475 1297 1.0
475 3027 2.0
475 475 2.0
480 480 1.0
482 161 1.0
482 3118 1.0
482 159 2.0
482 2290 4.0
482 2289 4.0
482 482 5.0
484 3186 2.0
484 267 1.0
484 484 3.0
485 1618 1.0
485 1578 1.0
485 485 1.0
486 2793 2.0
486 2584 1.0
486 2273 2.0
486 486 5.0
487 1984 1.0
487 369 1.0
487 412 1.0
487 3263 2.0
487 2888 1.0
487 2887 1.0
487 487 3.0
488 1056 1.0
488 3230 2.0
488 3167 2.0
488 2941 1.0
488 2716 2.0
488 329 2.0
488 3226 2.0
488 3096 1.0
488 3061 1.0
488 2326 1.0
488 1369 2.0
488 2702 3.0
488 2435 1.0
488 666 2.0
488 488 8.0
491 1686 1.0
491 3092 2.0
491 491 2.0
492 3083 1.0
492 3048 1.0
492 1781 1.0
492 1584 1.0
492 1009 1.0
492 533 1.0
492 492 1.0
492 147 1.0
492 20 1.0
495 2746 1.0
495 660 1.0
495 495 2.0
505 3208 1.0
505 2396 1.0
505 259 1.0
505 82 1.0
505 3103 2.0
505 505 3.0
507 2328 1.0
507 2043 1.0
507 1650 1.0
507 507 1.0
510 3022 1.0
510 2278 1.0
510 2032 1.0
510 510 1.0
517 517 1.0
518 518 3.0
530 530 3.0
532 532 1.0
533 3083 1.0
533 3048 1.0
533 1781 1.0
533 1584 1.0
533 1009 1.0
533 533 1.0
533 492 1.0
533 147 1.0
533 20 1.0
540 3247 2.0
540 3040 1.0
540 1852 1.0
540 599 2.0
540 540 2.0
541 2907 1.0
541 2722 1.0
541 420 1.0
541 541 5.0
550 2802 1.0
550 3059 1.0
550 3029 2.0
550 3028 2.0
550 550 4.0
551 2587 1.0
551 2586 1.0
551 1638 1.0
551 2753 1.0
551 1007 1.0
551 551 4.0
552 2467 1.0
552 1844 3.0
552 552 4.0
555 555 1.0
559 559 1.0
559 241 1.0
560 23 1.0
560 3019 1.0
560 560 2.0
560 239 1.0
561 2657 1.0
561 562 3.0
561 1258 2.0
561 2986 2.0
561 2985 2.0
561 2984 2.0
561 2983 2.0
561 2982 2.0
561 2981 4.0
561 561 5.0
562 2657 1.0
562 1258 1.0
562 2981 2.0
562 562 3.0
562 561 3.0
563 2175 1.0
563 3199 1.0
563 596 1.0
563 3197 2.0
563 2735 1.0
563 1627 1.0
563 563 5.0
563 238 1.0
569 723 1.0
569 710 1.0
569 569 1.0
569 284 1.0
571 571 1.0
573 23 1.0
573 2203 1.0
573 688 1.0
573 573 2.0
574 953 1.0
574 574 1.0
576 1752 2.0
576 1501 1.0
576 577 2.0
576 576 2.0
577 1752 2.0
577 1501 1.0
577 577 2.0
577 576 2.0
578 578 2.0
582 1900 1.0
582 1475 1.0
582 582 1.0
584 584 1.0
585 2674 1.0
585 3049 2.0
585 585 3.0
590 590 1.0
592 3196 1.0
592 592 1.0
596 3199 1.0
596 563 1.0
596 2434 1.0
596 1616 1.0
596 3192 1.0
596 1602 1.0
596 3189 2.0
596 942 1.0
596 701 1.0
596 3187 2.0
596 3122 1.0
596 2494 2.0
596 1598 3.0
596 596 6.0
597 1730 1.0
597 2769 1.0
597 3064 3.0
597 3063 3.0
597 597 5.0
598 598 1.0
599 3247 2.0
599 1852 1.0
599 540 2.0
599 3040 2.0
599 599 3.0
603 603 1.0
605 605 1.0
609 609 1.0
611 611 1.0
614 2955 2.0
614 1933 3.0
614 614 3.0
620 2967 1.0
620 2604 1.0
620 2354 1.0
620 1675 1.0
620 620 3.0
623 1059 1.0
623 1058 1.0
623 623 1.0
624 1949 1.0
624 769 1.0
624 624 1.0
629 3271 2.0
629 2338 1.0
629 3270 2.0
629 1393 1.0
629 629 5.0
660 2831 1.0
660 2819 1.0
660 495 1.0
660 3062 2.0
660 3061 1.0
660 3060 1.0
660 2326 1.0
660 666 1.0
660 2746 2.0
660 660 5.0
662 883 1.0
662 2139 1.0
662 2138 2.0
662 2137 2.0
662 1832 1.0
662 1724 1.0
662 662 2.0
662 264 2.0
663 663 1.0
666 1369 1.0
666 3096 2.0
666 3095 1.0
666 2702 1.0
666 2435 1.0
666 488 2.0
666 3062 1.0
666 3061 3.0
666 3060 2.0
666 2326 3.0
666 666 4.0
666 660 1.0
667 1605 1.0
667 667 1.0
668 668 1.0
680 2514 1.0
680 680 1.0
684 3044 1.0
684 684 1.0
685 685 1.0
687 2655 1.0
687 687 1.0
688 2203 1.0
688 688 1.0
688 573 1.0
689 2750 1.0
689 689 2.0
701 2789 1.0
701 2208 1.0
701 1944 1.0
701 3274 2.0
701 1902 1.0
701 3189 1.0
701 942 1.0
701 596 1.0
701 1732 1.0
701 1595 1.0
701 701 6.0
706 706 2.0
710 723 1.0
710 569 1.0
710 284 1.0
710 3234 1.0
710 2664 1.0
710 710 2.0
710 6 1.0
713 2243 1.0
713 2454 2.0
713 1918 1.0
713 713 3.0
721 721 1.0
722 3229 1.0
722 2521 1.0
722 722 1.0
723 710 1.0
723 569 1.0
723 284 1.0
723 23 1.0
723 2997 1.0
723 723 3.0
724 3113 1.0
724 2303 1.0
724 2698 1.0
724 1938 2.0
724 2045 2.0
724 724 4.0
727 3248 2.0
727 2419 2.0
727 195 1.0
727 3073 1.0
727 1717 1.0
727 727 4.0
731 2537 1.0
731 1921 1.0
731 731 1.0
747 2908 1.0
747 1959 1.0
747 1401 1.0
747 336 1.0
747 747 2.0
749 1953 1.0
749 3253 2.0
749 2207 1.0
749 749 2.0
753 754 1.0
753 753 1.0
754 754 1.0
754 753 1.0
756 756 1.0
758 1183 1.0
758 758 3.0
761 88 1.0
761 761 2.0
764 2990 1.0
764 2989 1.0
764 1028 1.0
764 764 1.0
765 2013 1.0
765 765 2.0
769 1949 1.0
769 624 1.0
769 2976 1.0
769 794 2.0
769 769 4.0
772 772 1.0
773 773 1.0
773 391 1.0
773 53 1.0
781 781 1.0
784 1097 1.0
784 784 1.0
786 3088 1.0
786 2850 1.0
786 2561 1.0
786 3198 1.0
786 3089 1.0
786 1664 1.0
786 786 3.0
787 2884 1.0
787 1417 1.0
787 787 1.0
791 791 1.0
794 2976 1.0
794 794 2.0
794 769 2.0
797 2208 1.0
797 797 1.0
808 808 2.0
811 103 1.0
811 1959 1.0
811 1401 1.0
811 336 1.0
811 3176 1.0
811 811 3.0
853 853 1.0
857 857 2.0
858 3200 1.0
858 1609 1.0
858 2649 1.0
858 858 3.0
861 1831 1.0
861 861 1.0
865 1976 1.0
865 1826 1.0
865 3041 2.0
865 3038 1.0
865 976 1.0
865 2979 2.0
865 1526 1.0
865 2427 1.0
865 218 1.0
865 2733 3.0
865 865 7.0
867 3047 1.0
867 869 1.0
867 867 1.0
868 949 1.0
868 868 1.0
869 867 1.0
869 3047 3.0
869 3046 2.0
869 869 3.0
876 2162 2.0
876 1831 1.0
876 876 2.0
883 2138 1.0
883 2137 1.0
883 883 1.0
883 662 1.0
883 264 1.0
885 885 1.0
887 887 1.0
887 150 1.0
891 892 1.0
891 891 2.0
892 2649 1.0
892 892 2.0
892 891 1.0
898 1122 1.0
898 921 1.0
898 898 1.0
904 2740 1.0
904 904 2.0
914 914 1.0
914 37 1.0
918 918 1.0
919 919 2.0
919 240 2.0
921 1532 1.0
921 1493 1.0
921 1122 1.0
921 921 3.0
921 898 1.0
922 2451 1.0
922 922 1.0
924 3086 2.0
924 924 2.0
928 3045 2.0
928 928 2.0
935 935 1.0
936 2803 1.0
936 936 5.0
938 938 1.0
942 3189 1.0
942 701 1.0
942 596 1.0
942 942 2.0
949 868 1.0
949 949 2.0
951 951 1.0
952 953 1.0
952 952 1.0
953 952 1.0
953 574 1.0
953 2429 1.0
953 953 3.0
955 955 1.0
956 1295 1.0
956 2851 2.0
956 2834 1.0
956 956 3.0
958 3195 1.0
958 958 1.0
961 1274 1.0
961 961 1.0
962 3002 1.0
962 962 3.0
972 972 1.0
975 975 1.0
976 1890 1.0
976 3174 4.0
976 1595 1.0
976 3038 2.0
976 2733 1.0
976 976 5.0
976 865 1.0
979 3203 1.0
979 2919 1.0
979 979 1.0
988 1826 1.0
988 988 2.0
992 2731 1.0
992 992 1.0
995 2743 2.0
995 995 2.0
996 996 1.0
1007 2753 1.0
1007 1007 1.0
1007 551 1.0
1009 1703 1.0
1009 3083 1.0
1009 3048 1.0
1009 1781 1.0
1009 1584 1.0
1009 533 1.0
1009 492 1.0
1009 147 1.0
1009 20 1.0
1009 1009 3.0
1009 360 2.0
1011 3155 1.0
1011 3148 1.0
1011 1011 1.0
1014 1014 1.0
1028 2928 2.0
1028 2990 1.0
1028 2989 3.0
1028 1028 3.0
1028 764 1.0
1032 1328 1.0
1032 1032 1.0
1046 1046 1.0
1048 1048 1.0
1049 3178 1.0
1049 1049 1.0
1050 2933 2.0
1050 2932 2.0
1050 2931 2.0
1050 2708 2.0
1050 1050 3.0
1050 351 1.0
1052 2520 1.0
1052 2519 1.0
1052 2518 1.0
1052 1052 1.0
1053 2295 1.0
1053 1053 1.0
1056 2716 1.0
1056 2702 1.0
1056 1369 1.0
1056 488 1.0
1056 2820 1.0
1056 2176 1.0
1056 3106 1.0
1056 1056 3.0
1058 1059 1.0
1058 1058 1.0
1058 623 1.0
1059 1059 1.0
1059 1058 1.0
1059 623 1.0
1068 1068 1.0
1069 1355 1.0
1069 1069 1.0
1072 3228 2.0
1072 3227 2.0
1072 1072 2.0
1079 3260 1.0
1079 1079 3.0
1080 2171 1.0
1080 2170 1.0
1080 3170 2.0
1080 3169 2.0
1080 3168 2.0
1080 1081 3.0
1080 1080 3.0
1081 2230 1.0
1081 2171 1.0
1081 2170 1.0
1081 3170 2.0
1081 3169 2.0
1081 3168 2.0
1081 1081 4.0
1081 1080 3.0
1088 3233 1.0
1088 3179 1.0
1088 1093 1.0
1088 1088 2.0
1091 3179 1.0
1091 1093 2.0
1091 1091 2.0
1093 3243 1.0
1093 3242 2.0
1093 2965 1.0
1093 3233 1.0
1093 1088 1.0
1093 3179 2.0
1093 1093 5.0
1093 1091 2.0
1096 38 1.0
1096 1096 2.0
1097 1097 1.0
1097 784 1.0
1099 3251 1.0
1099 3250 1.0
1099 2881 1.0
1099 2403 1.0
1099 1099 1.0
1100 2604 1.0
1100 3258 2.0
1100 1100 2.0
1104 1104 1.0
1106 1106 2.0
1109 3188 2.0
1109 24 2.0
1109 2744 1.0
1109 1109 3.0
1112 3157 1.0
1112 3156 1.0
1112 1112 1.0
1114 3131 1.0
1114 1114 1.0
1117 1118 1.0
1117 3120 1.0
1117 3119 1.0
1117 2274 1.0
1117 1117 2.0
1118 1118 1.0
1118 1117 1.0
1122 1122 1.0
1122 921 1.0
1122 898 1.0
1128 1128 1.0
1132 2124 1.0
1132 1132 1.0
1134 3042 1.0
1134 1134 1.0
1134 165 1.0
1135 1146 1.0
1135 1135 1.0
1143 3026 1.0
1143 1143 1.0
1145 1145 1.0
1146 1135 1.0
1146 1146 2.0
1154 1154 2.0
1170 259 1.0
1170 3219 1.0
1170 3110 1.0
1170 3109 1.0
1170 3108 1.0
1170 2560 1.0
1170 2559 1.0
1170 2396 1.0
1170 2036 1.0
1170 2026 1.0
1170 1931 1.0
1170 82 1.0
1170 1170 3.0
1173 2306 1.0
1173 2305 1.0
1173 1173 2.0
1176 3245 2.0
1176 3244 2.0
1176 1176 3.0
1176 34 2.0
1181 2858 1.0
1181 2618 1.0
1181 2605 2.0
1181 2371 2.0
1181 1181 2.0
1182 2718 1.0
1182 2719 2.0
1182 1182 2.0
1183 2387 1.0
1183 1183 2.0
1183 758 1.0
1186 1186 1.0
1188 2094 2.0
1188 1188 3.0
1188 211 2.0
1191 1191 1.0
1194 1194 1.0
1195 1197 1.0
1195 1195 1.0
1197 1197 1.0
1197 1195 1.0
1233 3254 1.0
1233 2283 1.0
1233 1233 1.0
1237 1237 2.0
1244 3252 1.0
1244 2599 1.0
1244 321 1.0
1244 1560 1.0
1244 1244 2.0
1245 2496 1.0
1245 2334 1.0
1245 2323 1.0
1245 3221 2.0
1245 1245 3.0
1248 1248 1.0
1250 1250 1.0
1251 1251 1.0
1255 1255 1.0
1258 2657 1.0
1258 562 1.0
1258 3021 1.0
1258 3020 2.0
1258 2138 1.0
1258 2986 1.0
1258 2985 1.0
1258 2984 1.0
1258 2983 1.0
1258 2982 1.0
1258 2981 1.0
1258 1258 4.0
1258 561 2.0
1274 1274 1.0
1274 961 1.0
1275 1275 1.0
1278 1278 1.0
1285 1742 1.0
1285 1285 1.0
1294 2234 1.0
1294 3036 1.0
1294 2235 1.0
1294 1850 1.0
1294 1294 2.0
1295 2851 1.0
1295 1295 1.0
1295 956 1.0
1296 3051 2.0
1296 1296 3.0
1297 3027 1.0
1297 475 1.0
1297 2426 2.0
1297 1297 3.0
1307 1307 2.0
1311 201 1.0
1311 3205 1.0
1311 2511 1.0
1311 1314 1.0
1311 2768 1.0
1311 3058 2.0
1311 2103 1.0
1311 1311 8.0
1313 1313 1.0
1314 1314 1.0
1314 1311 1.0
1316 1316 1.0
1317 1317 2.0
1317 83 1.0
1321 1970 1.0
1321 2549 1.0
1321 1321 2.0
1322 3190 2.0
1322 1322 4.0
1328 1328 1.0
1328 1032 1.0
1330 1330 1.0
1331 1331 1.0
1332 1332 1.0
1334 2991 2.0
1334 2937 2.0
1334 1334 5.0
1335 1335 1.0
1337 2876 1.0
1337 3158 1.0
1337 1967 2.0
1337 1337 4.0
1338 1338 2.0
1342 1342 1.0
1342 23 1.0
1344 3220 2.0
1344 1344 3.0
1345 1345 1.0
1346 1346 1.0
1355 1355 1.0
1355 1069 1.0
1362 3083 1.0
1362 1362 1.0
1364 1364 1.0
1369 2716 1.0
1369 2702 1.0
1369 1056 1.0
1369 3218 2.0
1369 3217 2.0
1369 3216 2.0
1369 3096 1.0
1369 666 1.0
1369 488 2.0
1369 3095 2.0
1369 3061 2.0
1369 2326 2.0
1369 2322 1.0
1369 1369 5.0
1378 1378 2.0
1383 1383 1.0
1386 2107 1.0
1386 2849 2.0
1386 2848 1.0
1386 1386 3.0
1387 1925 1.0
1387 2383 1.0
1387 1918 3.0
1387 1387 3.0
1393 629 1.0
1393 1393 2.0
1401 3276 2.0
1401 3275 2.0
1401 2908 1.0
1401 747 1.0
1401 1959 2.0
1401 811 1.0
1401 336 3.0
1401 3201 4.0
1401 1964 2.0
1401 1401 7.0
1402 1402 1.0
1412 3078 2.0
1412 3077 2.0
1412 2053 3.0
1412 1412 3.0
1417 787 1.0
1417 2884 2.0
1417 1417 2.0
1418 2944 1.0
1418 1418 3.0
1424 1424 1.0
1426 1426 1.0
1429 1429 1.0
1429 73 1.0
1434 1434 1.0
1436 1436 1.0
1444 2905 1.0
1444 1444 2.0
1454 2851 1.0
1454 1696 1.0
1454 1454 1.0
1471 1471 1.0
1475 1900 1.0
1475 1475 1.0
1475 582 1.0
1476 2975 2.0
1476 2974 2.0
1476 1476 2.0
1478 1478 1.0
1481 2470 1.0
1481 2468 1.0
1481 2162 1.0
1481 1481 1.0
1489 1489 1.0
1490 3050 1.0
1490 3019 1.0
1490 1588 1.0
1490 1490 1.0
1493 1493 1.0
1493 921 1.0
1501 1752 1.0
1501 1501 1.0
1501 577 1.0
1501 576 1.0
1514 3057 1.0
1514 1514 1.0
1515 3181 2.0
1515 3180 2.0
1515 1515 3.0
1516 3113 1.0
1516 1516 1.0
1519 3121 2.0
1519 1632 1.0
1519 1631 1.0
1519 1519 2.0
1521 1522 1.0
1521 1521 1.0
1522 1522 1.0
1522 1521 1.0
1526 2979 1.0
1526 2733 1.0
1526 1526 1.0
1526 865 1.0
1527 3172 1.0
1527 1527 1.0
1530 2763 1.0
1530 1530 2.0
1532 2997 1.0
1532 1532 2.0
1532 921 1.0
1534 1534 2.0
1541 1541 2.0
1550 1624 1.0
1550 2497 1.0
1550 1550 2.0
1553 1553 1.0
1560 1560 1.0
1560 1244 1.0
1562 1562 2.0
1563 2154 1.0
1563 1563 1.0
1578 3235 1.0
1578 2094 1.0
1578 211 1.0
1578 1618 1.0
1578 1578 3.0
1578 485 1.0
1581 3039 1.0
1581 1581 1.0
1584 3083 1.0
1584 3048 1.0
1584 1781 1.0
1584 1584 1.0
1584 1009 1.0
1584 533 1.0
1584 492 1.0
1584 147 1.0
1584 20 1.0
1588 3019 1.0
1588 1490 1.0
1588 3182 1.0
1588 2756 1.0
1588 3050 2.0
1588 1588 3.0
1589 2809 1.0
1589 2680 1.0
1589 1589 1.0
1589 347 1.0
1595 3174 1.0
1595 976 1.0
1595 701 1.0
1595 3034 1.0
1595 2442 1.0
1595 2980 2.0
1595 2244 1.0
1595 1595 7.0
1596 1596 1.0
1598 3192 1.0
1598 1602 1.0
1598 3187 2.0
1598 3122 1.0
1598 2494 2.0
1598 1598 3.0
1598 596 3.0
1599 3192 1.0
1599 3149 1.0
1599 1736 1.0
1599 1602 1.0
1599 1599 3.0
1602 3192 1.0
1602 3187 1.0
1602 1598 1.0
1602 596 1.0
1602 1602 3.0
1602 1599 1.0
1603 2180 1.0
1603 2179 1.0
1603 1603 1.0
1605 1605 1.0
1605 667 1.0
1609 3200 2.0
1609 1609 2.0
1609 858 1.0
1616 3189 1.0
1616 2434 1.0
1616 1616 1.0
1616 596 1.0
1618 1618 1.0
1618 1578 1.0
1618 485 1.0
1620 2993 1.0
1620 1620 1.0
1624 1624 1.0
1624 1550 1.0
1625 1625 1.0
1627 1627 1.0
1627 563 1.0
1627 238 1.0
1629 1629 1.0
1631 3121 1.0
1631 1632 1.0
1631 1631 2.0
1631 1519 1.0
1632 3121 1.0
1632 1632 2.0
1632 1631 1.0
1632 1519 1.0
1638 551 1.0
1638 3107 2.0
1638 1638 3.0
1649 1649 1.0
1650 2328 1.0
1650 2043 1.0
1650 1650 1.0
1650 507 1.0
1651 1651 1.0
1660 1939 1.0
1660 1910 1.0
1660 1660 1.0
1663 3118 1.0
1663 1663 1.0
1664 3198 2.0
1664 786 1.0
1664 3091 2.0
1664 3090 2.0
1664 3089 3.0
1664 1664 3.0
1671 2374 1.0
1671 1929 1.0
1671 1671 1.0
1671 57 1.0
1675 2354 1.0
1675 1675 1.0
1675 620 1.0
1676 2972 1.0
1676 1676 1.0
1677 1677 1.0
1680 2599 1.0
1680 2375 1.0
1680 1680 2.0
1685 1685 2.0
1686 3092 1.0
1686 1686 1.0
1686 491 1.0
1687 1687 1.0
1687 98 1.0
1688 1688 1.0
1689 3210 2.0
1689 3209 2.0
1689 3208 1.0
1689 2692 1.0
1689 2690 1.0
1689 2521 1.0
1689 2476 1.0
1689 3016 2.0
1689 3015 2.0
1689 1689 5.0
1693 2877 1.0
1693 1693 1.0
1694 3243 1.0
1694 1694 2.0
1695 1695 1.0
1695 112 1.0
1696 2851 1.0
1696 1696 1.0
1696 1454 1.0
1697 2014 1.0
1697 1697 2.0
