2420 2420
541 2406 1.0
541 543 2.0
541 541 3.0
543 2014 1.0
543 1964 1.0
543 101 1.0
543 2406 1.0
543 543 4.0
543 541 2.0
548 548 1.0
551 340 1.0
551 551 2.0
552 552 1.0
558 558 2.0
560 756 1.0
560 2240 1.0
560 560 2.0
560 239 1.0
560 238 1.0
563 1592 1.0
563 247 1.0
563 891 1.0
563 563 4.0
564 1588 1.0
564 904 1.0
564 564 1.0
565 565 1.0
569 710 1.0
569 2273 2.0
569 569 2.0
584 2242 2.0
584 584 3.0
585 585 1.0
590 1954 1.0
590 169 1.0
590 590 3.0
591 2232 1.0
591 1014 1.0
591 591 1.0
592 592 4.0
596 2235 1.0
596 1294 1.0
596 2246 2.0
596 2245 2.0
596 1736 1.0
596 1602 3.0
596 596 4.0
597 706 1.0
597 597 1.0
599 1852 1.0
599 599 1.0
603 692 1.0
603 603 1.0
605 1028 1.0
605 605 1.0
616 616 1.0
620 2341 1.0
620 2353 1.0
620 749 1.0
620 2356 2.0
620 2355 2.0
620 2354 2.0
620 620 5.0
621 1407 1.0
621 621 1.0
630 630 1.0
639 2334 1.0
639 2323 1.0
639 1245 1.0
639 639 1.0
660 666 1.0
660 660 3.0
661 661 1.0
661 394 1.0
666 660 1.0
666 2326 2.0
666 666 4.0
667 1932 1.0
667 1736 1.0
667 667 1.0
669 692 2.0
669 669 3.0
683 2264 1.0
683 2263 1.0
683 683 1.0
688 2203 1.0
688 688 1.0
689 689 2.0
692 603 1.0
692 692 3.0
692 669 2.0
697 697 1.0
701 1834 1.0
701 261 1.0
701 237 1.0
701 2176 1.0
701 2275 2.0
701 1595 1.0
701 701 5.0
706 706 1.0
706 597 1.0
708 708 1.0
710 361 1.0
710 284 1.0
710 2393 1.0
710 49 1.0
710 2122 1.0
710 2121 1.0
710 213 1.0
710 2273 2.0
710 710 7.0
710 569 1.0
713 2168 1.0
713 2294 2.0
713 2293 2.0
713 2243 5.0
713 1672 1.0
713 1589 1.0
713 713 6.0
713 347 1.0
721 721 1.0
723 723 1.0
723 335 1.0
724 724 1.0
725 531 1.0
725 725 3.0
727 2364 2.0
727 1349 1.0
727 728 1.0
727 510 1.0
727 727 4.0
728 1349 1.0
728 728 1.0
728 727 1.0
728 510 1.0
731 731 1.0
731 327 1.0
736 736 1.0
738 738 1.0
741 1867 1.0
741 741 1.0
747 1049 1.0
747 747 2.0
749 620 1.0
749 2207 1.0
749 1082 1.0
749 2353 2.0
749 749 6.0
750 750 1.0
751 751 1.0
752 2192 1.0
752 1743 1.0
752 752 1.0
753 2018 2.0
753 754 3.0
753 753 3.0
754 2018 2.0
754 754 3.0
754 753 3.0
755 755 1.0
755 516 1.0
756 756 1.0
756 560 1.0
758 2406 1.0
758 1644 1.0
758 1183 1.0
758 2389 2.0
758 2388 2.0
758 2387 2.0
758 2386 2.0
758 758 3.0
759 759 2.0
760 2176 1.0
760 760 1.0
761 1949 1.0
761 769 1.0
761 761 1.0
764 1779 1.0
764 764 3.0
764 99 1.0
765 765 1.0
765 211 1.0
769 1949 1.0
769 761 1.0
769 794 1.0
769 769 2.0
780 1207 1.0
780 780 1.0
786 404 1.0
786 8 1.0
786 1664 1.0
786 2311 2.0
786 2310 2.0
786 786 4.0
787 787 1.0
787 73 1.0
788 2291 1.0
788 1174 1.0
788 788 1.0
793 793 1.0
794 794 1.0
794 769 1.0
802 802 1.0
810 810 2.0
810 49 2.0
816 816 1.0
816 450 1.0
817 817 1.0
857 860 1.0
857 858 1.0
857 857 1.0
858 1609 1.0
858 860 1.0
858 858 2.0
858 857 1.0
860 860 1.0
860 858 1.0
860 857 1.0
864 1294 1.0
864 865 1.0
864 864 1.0
864 218 1.0
865 1294 1.0
865 864 1.0
865 218 1.0
865 1519 1.0
865 865 3.0
877 877 1.0
887 2264 1.0
887 2263 1.0
887 887 1.0
888 2208 1.0
888 888 1.0
888 206 1.0
888 88 1.0
891 892 1.0
891 223 1.0
891 891 2.0
891 563 1.0
892 892 3.0
892 891 1.0
892 223 1.0
895 895 1.0
898 1493 1.0
898 921 1.0
898 898 1.0
904 2143 1.0
904 994 1.0
904 1588 1.0
904 904 2.0
904 564 1.0
907 907 1.0
914 914 1.0
921 1493 1.0
921 921 1.0
921 898 1.0
922 922 2.0
928 928 1.0
936 936 1.0
938 938 1.0
941 1611 1.0
941 971 1.0
941 941 1.0
943 943 1.0
943 266 1.0
947 947 1.0
951 951 1.0
952 952 1.0
955 2274 1.0
955 955 2.0
956 1079 1.0
956 956 3.0
958 958 1.0
961 2257 2.0
961 961 3.0
962 962 1.0
971 1611 1.0
971 971 1.0
971 941 1.0
976 2256 2.0
976 1890 1.0
976 976 2.0
988 988 2.0
992 992 2.0
994 2143 1.0
994 994 1.0
994 904 1.0
995 995 1.0
996 996 1.0
999 216 1.0
999 999 2.0
999 345 1.0
1001 1001 1.0
1003 1100 1.0
1003 1003 2.0
1006 2182 1.0
1006 2181 1.0
1006 1006 1.0
1007 340 1.0
1007 2314 2.0
1007 2313 2.0
1007 2312 2.0
1007 1007 2.0
1007 70 1.0
1009 360 2.0
1009 20 1.0
1009 2233 2.0
1009 2129 2.0
1009 1009 5.0
1014 2232 2.0
1014 1014 2.0
1014 591 1.0
1023 49 1.0
1023 1023 2.0
1023 29 2.0
1028 1028 1.0
1028 605 1.0
1032 83 1.0
1032 70 1.0
1032 1941 2.0
1032 1789 2.0
1032 1032 2.0
1032 507 2.0
1035 1780 1.0
1035 88 2.0
1035 2357 1.0
1035 1711 1.0
1035 1035 3.0
1037 1951 1.0
1037 1733 1.0
1037 1037 1.0
1039 1039 1.0
1048 1048 1.0
1049 747 1.0
1049 1049 2.0
1050 2126 1.0
1050 1050 1.0
1052 1052 1.0
1056 2176 2.0
1056 2322 1.0
1056 1056 4.0
1069 1069 1.0
1079 299 1.0
1079 1618 1.0
1079 956 1.0
1079 104 1.0
1079 68 1.0
1079 2350 2.0
1079 1079 7.0
1080 1081 2.0
1080 1080 2.0
1081 1081 2.0
1081 1080 2.0
1082 2207 1.0
1082 1082 1.0
1082 749 1.0
1084 1084 1.0
1088 1973 1.0
1088 336 1.0
1088 1088 2.0
1088 6 1.0
1090 1090 1.0
1090 210 1.0
1093 1694 1.0
1093 2116 1.0
1093 1093 2.0
1094 26 1.0
1094 1677 1.0
1094 1094 2.0
1096 1096 1.0
1099 2401 1.0
1099 1099 1.0
1099 100 1.0
1100 2253 1.0
1100 1100 2.0
1100 1003 1.0
1109 24 1.0
1109 1109 2.0
1112 1112 1.0
1114 1114 1.0
1122 1122 1.0
1122 240 1.0
1123 1123 1.0
1139 1139 1.0
1146 1146 1.0
1147 1147 1.0
1147 201 1.0
1157 1907 1.0
1157 1157 2.0
1170 1170 1.0
1171 2335 1.0
1171 1171 1.0
1171 337 1.0
1173 1910 1.0
1173 2306 2.0
1173 2305 2.0
1173 1173 2.0
1174 2291 1.0
1174 1174 1.0
1174 788 1.0
1179 1179 1.0
1180 1180 1.0
1181 1702 2.0
1181 2371 2.0
1181 484 2.0
1181 292 1.0
1181 1181 5.0
1182 2414 1.0
1182 2105 2.0
1182 1182 2.0
1182 205 1.0
1183 2406 1.0
1183 1644 1.0
1183 1183 1.0
1183 758 1.0
1187 1187 1.0
1188 2094 1.0
1188 1668 2.0
1188 2372 2.0
1188 1188 3.0
1197 1197 1.0
1207 1207 1.0
1207 780 1.0
1211 1530 1.0
1211 1211 1.0
1232 1479 1.0
1232 1478 1.0
1232 1232 1.0
1245 639 1.0
1245 2334 2.0
1245 159 2.0
1245 2323 2.0
1245 1245 5.0
1250 1250 1.0
1255 1255 1.0
1257 2369 2.0
1257 2368 2.0
1257 1257 2.0
1257 109 2.0
1261 1792 1.0
1261 1261 2.0
1270 1270 1.0
1271 2160 1.0
1271 1271 1.0
1271 405 1.0
1276 1276 1.0
1278 2381 1.0
1278 1278 1.0
1281 1281 1.0
1289 1289 1.0
1292 2239 1.0
1292 1292 2.0
1292 237 2.0
1293 1968 1.0
1293 1293 1.0
1293 15 1.0
1294 865 1.0
1294 864 1.0
1294 218 1.0
1294 1588 1.0
1294 1315 1.0
1294 2235 1.0
1294 1294 3.0
1294 596 1.0
1295 246 1.0
1295 1732 1.0
1295 1295 2.0
1305 2276 1.0
1305 1305 1.0
1309 2090 1.0
1309 1874 1.0
1309 1309 1.0
1309 420 1.0
1310 2127 1.0
1310 1310 1.0
1310 263 1.0
1311 201 1.0
1311 1314 1.0
1311 2382 2.0
1311 2333 1.0
1311 2284 2.0
1311 2103 1.0
1311 530 1.0
1311 1311 9.0
1314 1314 1.0
1314 1311 1.0
1315 1588 1.0
1315 1294 1.0
1315 1315 2.0
1315 239 1.0
1317 1317 1.0
1320 1320 1.0
1330 1330 1.0
1332 2394 1.0
1332 1332 1.0
1334 2066 1.0
1334 1713 1.0
1334 1334 2.0
1337 1967 1.0
1337 2102 1.0
1337 1337 2.0
1344 1582 1.0
1344 2238 2.0
1344 1344 4.0
1346 1346 1.0
1346 339 1.0
1347 1672 1.0
1347 1347 2.0
1347 347 1.0
1349 1349 1.0
1349 728 1.0
1349 727 1.0
1349 510 1.0
1350 1350 1.0
1350 186 1.0
1352 2336 1.0
1352 1370 1.0
1352 1352 1.0
1353 2302 1.0
1353 1353 1.0
1362 1906 1.0
1362 2325 2.0
1362 2295 2.0
1362 2045 1.0
1362 147 2.0
1362 1742 1.0
1362 1741 1.0
1362 1362 3.0
1365 1365 1.0
1369 2327 1.0
1369 1418 2.0
1369 1369 2.0
1370 2336 1.0
1370 1370 1.0
1370 1352 1.0
1371 2333 1.0
1371 1371 1.0
1374 1374 1.0
1376 1376 1.0
1376 299 1.0
1381 1381 1.0
1385 1385 1.0
1386 1386 2.0
1387 2383 2.0
1387 1925 3.0
1387 1780 1.0
1387 201 2.0
1387 2265 2.0
1387 1918 5.0
1387 1387 5.0
1392 1392 1.0
1401 1806 1.0
1401 1401 1.0
1402 2192 1.0
1402 2322 1.0
1402 2321 1.0
1402 1402 2.0
1403 2408 1.0
1403 1403 1.0
1404 1968 1.0
1404 1404 1.0
1404 206 1.0
1404 104 1.0
1406 1984 1.0
1406 2225 1.0
1406 1979 1.0
1406 1978 1.0
1406 15 1.0
1406 2352 2.0
1406 1406 5.0
1407 1407 2.0
1407 621 1.0
1412 2053 1.0
1412 1412 1.0
1413 1413 1.0
1417 2002 1.0
1417 1417 1.0
1417 73 1.0
1418 2327 2.0
1418 1418 3.0
1418 1369 2.0
1424 1424 1.0
1425 1425 1.0
1426 82 1.0
1426 2315 2.0
1426 1426 3.0
1431 1431 1.0
1431 147 1.0
1438 1438 1.0
1440 1440 1.0
1448 1448 1.0
1449 1449 2.0
1451 1451 1.0
1454 1696 1.0
1454 1454 1.0
1475 1475 1.0
1478 1479 1.0
1478 1478 1.0
1478 1232 1.0
1479 1479 1.0
1479 1478 1.0
1479 1232 1.0
1481 1481 1.0
1488 1488 1.0
1489 1489 2.0
1491 1522 1.0
1491 1521 1.0
1491 1491 1.0
1493 1493 1.0
1493 921 1.0
1493 898 1.0
1499 1499 2.0
1500 1501 1.0
1500 1500 1.0
1500 23 1.0
1501 1501 1.0
1501 1500 1.0
1501 23 1.0
1508 1508 1.0
1508 347 1.0
1518 1518 1.0
1519 1519 1.0
1519 865 1.0
1521 1522 1.0
1521 1521 1.0
1521 1491 1.0
1522 1522 1.0
1522 1521 1.0
1522 1491 1.0
1530 1211 1.0
1530 1530 2.0
1530 26 1.0
1546 1546 1.0
1553 1553 2.0
1555 1555 1.0
1555 247 1.0
1560 1560 1.0
1560 366 1.0
1564 2237 2.0
1564 1564 2.0
1566 1567 1.0
1566 1566 1.0
1567 1567 1.0
1567 1566 1.0
1571 1571 1.0
1579 1580 2.0
1579 1579 2.0
1580 1580 2.0
1580 1579 2.0
1581 1581 1.0
1582 2238 1.0
1582 1582 1.0
1582 1344 1.0
1586 2351 2.0
1586 2341 1.0
1586 2340 2.0
1586 1586 4.0
1588 2259 1.0
1588 1315 1.0
1588 1294 1.0
1588 1588 3.0
1588 904 1.0
1588 564 1.0
1589 2243 1.0
1589 1672 1.0
1589 1589 1.0
1589 713 1.0
1589 347 1.0
1592 1592 1.0
1592 563 1.0
1592 247 1.0
1595 701 1.0
1595 2244 1.0
1595 1595 3.0
1596 1596 1.0
1602 2246 2.0
1602 2245 2.0
1602 1736 1.0
1602 1602 3.0
1602 596 3.0
1609 1609 1.0
1609 858 1.0
1610 2109 1.0
1610 2080 1.0
1610 1610 1.0
1611 1611 1.0
1611 971 1.0
1611 941 1.0
1618 1618 1.0
1618 1079 1.0
1622 1622 1.0
1628 2278 1.0
1628 2178 2.0
1628 2252 2.0
1628 2250 2.0
1628 2033 1.0
1628 2032 3.0
1628 1628 6.0
1629 1629 1.0
1640 1640 1.0
1643 1716 1.0
1643 1643 1.0
1644 2406 1.0
1644 1644 1.0
1644 1183 1.0
1644 758 1.0
1656 1656 1.0
1658 1658 1.0
1661 2301 1.0
1661 1661 1.0
1664 2311 1.0
1664 2310 1.0
1664 1664 1.0
1664 786 1.0
1668 2094 1.0
1668 2372 1.0
1668 1668 2.0
1668 1188 2.0
1669 2339 2.0
1669 1670 1.0
1669 1669 2.0
1670 2339 1.0
1670 1670 1.0
1670 1669 1.0
1671 2374 1.0
1671 1929 1.0
1671 1671 1.0
1671 57 1.0
1672 2272 1.0
1672 1905 1.0
1672 1347 1.0
1672 2243 1.0
1672 1672 4.0
1672 1589 1.0
1672 713 1.0
1672 347 4.0
1673 2367 2.0
1673 1673 4.0
1677 26 1.0
1677 1677 2.0
1677 1094 1.0
1679 2287 2.0
1679 1679 2.0
1679 199 1.0
1680 2405 1.0
1680 49 3.0
1680 2361 4.0
1680 1680 4.0
1685 1685 1.0
1688 1688 2.0
1688 372 1.0
1688 211 1.0
1694 1694 1.0
1694 1093 1.0
1696 1454 1.0
1696 1696 2.0
1697 2014 1.0
1697 1964 1.0
1697 2418 1.0
1697 1697 2.0
1698 1698 1.0
1698 492 1.0
1698 223 1.0
1699 2377 1.0
1699 1699 1.0
1699 33 1.0
1699 15 1.0
1702 2371 1.0
1702 1702 2.0
1702 1181 2.0
1702 484 1.0
1703 30 1.0
1703 1703 2.0
1706 2398 1.0
1706 2260 2.0
1706 2030 2.0
1706 1706 2.0
1710 2395 1.0
1710 1710 1.0
1710 488 1.0
1711 2357 1.0
1711 1711 1.0
1711 1035 1.0
1713 1713 1.0
1713 1334 1.0
1715 2413 1.0
1715 2206 1.0
1715 2397 1.0
1715 1715 5.0
1715 439 5.0
1716 1716 1.0
1716 1643 1.0
1720 2138 1.0
1720 1720 1.0
1726 1726 1.0
1732 1732 1.0
1732 1295 1.0
1733 1951 1.0
1733 1733 1.0
1733 1037 1.0
1736 1932 1.0
1736 667 1.0
1736 2246 1.0
1736 2245 1.0
1736 1736 2.0
1736 1602 1.0
1736 596 1.0
1741 1742 1.0
1741 1741 1.0
1741 1362 1.0
1742 1741 1.0
1742 1362 1.0
1742 2056 1.0
1742 2249 2.0
1742 2105 1.0
1742 1743 1.0
1742 1742 3.0
1743 2192 1.0
1743 752 1.0
1743 2249 1.0
1743 2105 1.0
1743 1743 2.0
1743 1742 1.0
1751 2400 1.0
1751 2399 1.0
1751 1751 1.0
1754 1754 1.0
1754 192 1.0
1762 1762 1.0
1777 2021 1.0
1777 1780 1.0
1777 1777 1.0
1779 1779 1.0
1779 764 1.0
1779 99 1.0
1780 1035 1.0
1780 88 1.0
1780 1925 1.0
1780 1918 1.0
1780 1387 1.0
1780 201 1.0
1780 2021 1.0
1780 1780 3.0
1780 1777 1.0
1781 1781 1.0
1786 1786 1.0
1789 83 1.0
1789 70 1.0
1789 1941 2.0
1789 1789 2.0
1789 1032 2.0
1789 507 2.0
1792 1792 1.0
1792 1261 1.0
1794 1794 1.0
1795 2411 1.0
1795 1795 1.0
1806 2419 1.0
1806 1974 1.0
1806 1806 2.0
1806 1401 1.0
1820 1820 1.0
1820 505 1.0
1831 1831 1.0
1831 244 1.0
1831 223 1.0
1832 2139 1.0
1832 2138 1.0
1832 2137 1.0
1832 1832 1.0
1832 264 1.0
1834 1834 1.0
1834 701 1.0
1834 261 1.0
1834 237 1.0
1835 2251 2.0
1835 1850 2.0
1835 2234 1.0
1835 1835 3.0
1837 1838 1.0
1837 1837 1.0
1838 1838 1.0
1838 1837 1.0
1840 1842 1.0
1840 1840 1.0
1840 259 1.0
1842 1842 1.0
1842 1840 1.0
1842 259 1.0
1850 2251 2.0
1850 1850 2.0
1850 1835 2.0
1852 1852 1.0
1852 599 1.0
1867 207 1.0
1867 60 1.0
1867 1867 3.0
1867 741 1.0
1868 1868 1.0
1872 2409 1.0
1872 1872 1.0
1872 433 1.0
1874 1309 1.0
1874 420 1.0
1874 2090 2.0
1874 1874 3.0
1877 1877 1.0
1877 54 1.0
1886 1886 3.0
1890 2256 1.0
1890 1890 1.0
1890 976 1.0
1895 2002 1.0
1895 1895 1.0
1895 438 1.0
1896 1896 1.0
1896 30 1.0
1897 2283 1.0
1897 2087 1.0
1897 1897 2.0
1897 37 2.0
1902 518 2.0
1902 1902 3.0
1905 1905 1.0
1905 1672 1.0
1905 347 1.0
1906 2325 1.0
1906 2295 1.0
1906 1362 1.0
1906 2044 1.0
1906 1907 1.0
1906 1906 2.0
1906 147 2.0
1907 1157 1.0
1907 2044 1.0
1907 1907 2.0
1907 1906 1.0
1907 147 1.0
1910 2306 1.0
1910 2305 1.0
1910 1910 1.0
1910 1173 1.0
1913 1913 1.0
1914 1939 1.0
1914 1914 3.0
1918 2383 2.0
1918 1925 3.0
1918 1780 1.0
1918 201 2.0
1918 2265 2.0
1918 1918 5.0
1918 1387 5.0
1925 2383 2.0
1925 1925 3.0
1925 1918 3.0
1925 1780 1.0
1925 1387 3.0
1925 201 2.0
1929 2374 2.0
1929 1929 2.0
1929 1671 1.0
1929 57 2.0
1930 1930 1.0
1930 332 1.0
1931 1931 1.0
1931 82 1.0
1932 1736 1.0
1932 667 1.0
1932 1932 3.0
1933 2396 1.0
1933 2064 1.0
1933 329 1.0
1933 1933 2.0
1933 82 2.0
1933 69 1.0
1938 1938 1.0
1939 1939 1.0
1939 1914 1.0
1941 83 1.0
1941 70 1.0
1941 1941 2.0
1941 1789 2.0
1941 1032 2.0
1941 507 2.0
1944 1981 1.0
1944 1944 2.0
1944 211 1.0
1944 110 1.0
1949 1949 1.0
1949 769 1.0
1949 761 1.0
1951 1951 1.0
1951 1733 1.0
1951 1037 1.0
